Load,PV,Price,Fuel Share
0.124,1.156,0.02932,0.3992373090768234
0.159,1.35,0.02829,0.4194792735412863
0.206,1.569,0.02875,0.4343803343584158
1.288,1.338,0.02928,0.44
1.81,0.513,0.02771,0.438849984542803
0.923,0.756,0.02655,0.4315447969440004
0.781,0.65,0.02691,0.418644412782414
0.833,1.025,0.02984,0.4059537392386682
0.332,1.088,0.03021,0.3930914195180254
0.384,0.475,0.0306299999999999,0.3688567506757043
0.478,0.219,0.03028,0.3396461790990334
0.243,0.081,0.03218,0.3264700686081093
0.232,0.031,0.03607,0.3236001323578072
0.415,0.0,0.03526,0.3527922004627801
0.664,0.0,0.03067,0.3838629317231015
0.366,0.0,0.02979,0.4030416725186092
0.5,0.0,0.02629,0.424868255279949
0.246,0.0,0.02514,0.4348501126321261
0.256,0.0,0.0248299999999999,0.456255313119864
0.293,0.0,0.02385,0.4592556502516071
0.332,0.0,0.0262699999999999,0.4696373569549675
0.286,0.0,0.02555,0.4684740675615246
0.877,0.0,0.0272,0.4730095041866445
0.169,0.0,0.02726,0.4719365590888267
0.588,0.0,0.02614,0.4742106405731147
1.768,0.0,0.02475,0.4713071373902848
2.023,0.0,0.02465,0.4716535111038403
2.235,0.0,0.02355,0.4722251900554756
1.286,0.0,0.02302,0.4679871981958079
1.3130000000000002,0.0,0.02343,0.4656805131132677
1.942,0.0,0.02343,0.4642997664353344
0.794,0.0,0.02367,0.4609529697800132
1.112,0.0,0.02518,0.4554153835965696
0.4609999999999999,0.0,0.0277,0.4468060509974897
0.737,0.0,0.03588,0.4346302903792163
0.836,0.0,0.04499,0.4253274353000441
0.142,0.0,0.0460099999999999,0.4143690470765164
1.105,0.025,0.0536499999999999,0.4132291597695822
0.15,0.075,0.03215,0.4060895191409897
0.32,0.169,0.03191,0.4073290241120302
0.187,0.3,0.03141,0.4222384580593535
0.327,0.331,0.03024,0.424604324488416
0.082,0.475,0.03062,0.4371233044448375
0.19,0.544,0.03131,0.4422486763565238
0.536,0.775,0.03136,0.4403192921203075
0.349,0.981,0.03184,0.4457355565618091
0.388,0.75,0.0307199999999999,0.4581324242404144
0.654,0.875,0.0307199999999999,0.4672077514358794
0.403,1.031,0.0320499999999999,0.4749426179594076
0.553,0.725,0.03135,0.4748508213208179
0.694,0.988,0.03057,0.4724170565217099
0.297,1.05,0.02951,0.4655380403106659
0.376,0.85,0.03024,0.4505102845118883
0.305,1.156,0.03037,0.4380861151024204
0.211,0.738,0.03037,0.4152739895859162
0.1,0.869,0.03037,0.4002047082906858
0.154,0.581,0.03037,0.3740595246021705
0.329,0.463,0.03107,0.3539846459017883
0.163,0.594,0.03043,0.3320870803414378
0.089,0.088,0.03127,0.3239613644327305
0.343,0.081,0.03254,0.3227835659524277
0.794,0.013,0.03418,0.3416751376690239
0.312,0.0,0.0314,0.3614566290625647
0.438,0.0,0.03066,0.3688165309956168
0.256,0.0,0.03061,0.3705177833401246
0.257,0.0,0.03008,0.3793684273288962
0.284,0.0,0.02868,0.3891570484514419
0.26,0.0,0.02481,0.3911897006359547
0.269,0.0,0.0311299999999999,0.3949010035259018
0.702,0.0,0.03035,0.3975994059054292
1.35,0.0,0.0328699999999999,0.3998549936559724
1.552,0.0,0.03359,0.4045465963325798
1.24,0.0,0.02914,0.4091183909122649
1.495,0.0,0.02729,0.4113666884749147
1.507,0.0,0.02579,0.4082227867155894
1.164,0.0,0.02409,0.4124744201909959
0.615,0.0,0.0238999999999999,0.4137356598200178
1.033,0.0,0.02362,0.4115019878491644
0.79,0.0,0.0242,0.4139579017009941
0.869,0.0,0.0242399999999999,0.4144438300374788
1.126,0.0,0.025,0.4096741656799544
0.343,0.0,0.02776,0.4063053271863551
0.775,0.0,0.03454,0.3968995016752555
0.789,0.0,0.0384399999999999,0.3873932863655201
0.185,0.0,0.03775,0.3830979825976853
0.126,0.038,0.04286,0.3798557463478929
0.113,0.119,0.03311,0.3799981537631278
0.464,0.106,0.03257,0.3791355725746608
0.166,0.131,0.03349,0.3823474477195847
0.347,0.306,0.03146,0.3864106920531851
0.115,0.281,0.03177,0.4016664088821342
0.162,0.381,0.03066,0.4175914098674756
0.095,0.644,0.03037,0.4153209768514835
0.421,0.413,0.03031,0.4181104850176418
0.439,0.463,0.03037,0.4286333214782243
0.223,1.025,0.0312199999999999,0.4437853089188963
0.428,0.531,0.03301,0.4553378173195583
0.734,0.981,0.03058,0.4607535828076828
0.206,0.85,0.0306,0.4596606883179835
0.467,1.106,0.03096,0.4554168844746472
0.131,1.563,0.03141,0.4525031239199213
0.165,1.181,0.03037,0.4407670559975169
0.087,1.181,0.03035,0.4231957199194727
0.161,0.713,0.0308799999999999,0.4017208927130949
0.094,0.831,0.0325,0.3723360535431221
0.411,0.756,0.03171,0.3510911186289453
0.102,0.388,0.0304,0.3187159711380882
0.155,0.219,0.03075,0.3038196370552342
0.107,0.125,0.03142,0.2974685559624264
0.229,0.038,0.03463,0.3189057984973993
0.3,0.0,0.03253,0.3297909673481843
0.258,0.0,0.03049,0.3377315113394083
0.483,0.0,0.02964,0.3540270842846769
0.232,0.0,0.02549,0.3596223979829208
0.519,0.0,0.0274699999999999,0.3645317537445817
0.243,0.0,0.0251,0.3774179285951144
0.275,0.0,0.03043,0.3845540310820718
0.313,0.0,0.02879,0.3932560296084755
1.25,0.0,0.02873,0.4081264805850242
0.746,0.0,0.02841,0.4122515255480187
0.709,0.0,0.02598,0.4161774587120274
1.475,0.0,0.02518,0.4141570996436489
1.453,0.0,0.02454,0.4063588259237483
1.619,0.0,0.02369,0.3992408999451253
1.363,0.0,0.02395,0.3997920360965918
0.5609999999999999,0.0,0.0240599999999999,0.3968507915122937
1.521,0.0,0.02395,0.3956491281216275
1.349,0.0,0.02409,0.3914268194534933
0.149,0.0,0.0242,0.3891604034425016
1.4580000000000002,0.0,0.02607,0.3828962818003913
0.76,0.0,0.02757,0.3784811993118702
0.836,0.0,0.03137,0.3743926189679932
0.139,0.0,0.03501,0.377976481637285
0.156,0.025,0.03918,0.3849162975320715
0.18,0.156,0.03148,0.3894154447335544
0.502,0.169,0.03148,0.3974694992524779
0.269,0.194,0.03184,0.422592112343098
0.219,0.6,0.03172,0.4360949831975168
0.101,0.431,0.03147,0.4660722088262424
0.281,0.656,0.03119,0.4785336068310833
0.244,0.606,0.03075,0.491802234378857
0.399,0.519,0.0308799999999999,0.4996908050168868
0.147,0.6,0.03043,0.5142773984456122
0.155,0.581,0.03047,0.5273338678415469
0.098,0.925,0.03211,0.5413301977152558
0.151,1.344,0.03168,0.5485662859980139
0.102,1.344,0.03176,0.5570049813200498
0.4,1.0,0.0306999999999999,0.5591855175422197
0.096,1.481,0.03037,0.558259014361798
0.149,1.144,0.0303599999999999,0.5513135046438642
0.397,1.156,0.03037,0.5340898951142549
0.156,0.488,0.03037,0.5129443618070295
0.123,0.256,0.03034,0.4791398624191584
0.139,0.213,0.03169,0.4579435151217286
0.368,0.05,0.03062,0.4249635970729264
0.136,0.063,0.0308,0.4186951749328955
0.281,0.038,0.03199,0.4320992050421514
0.304,0.006,0.03311,0.4559664506290507
0.286,0.0,0.03175,0.4747261068903357
0.267,0.0,0.03164,0.4893681010518101
0.299,0.0,0.0304,0.4954844074844075
0.457,0.0,0.02979,0.5029493581794416
0.309,0.0,0.02843,0.5094463032376544
0.371,0.0,0.02488,0.514114403626277
0.232,0.0,0.0318,0.5165360918177936
0.087,0.0,0.02957,0.5129613900980288
0.807,0.0,0.02953,0.5203551637740266
0.391,0.0,0.02837,0.5154081984475319
0.164,0.0,0.02438,0.5156082421389319
1.156,0.0,0.02503,0.5130127708978328
1.399,0.0,0.02447,0.512624613855404
1.33,0.0,0.0235599999999999,0.5089129020172343
0.6900000000000001,0.0,0.02361,0.5075021540838458
1.005,0.0,0.0239899999999999,0.5079504244211533
1.425,0.0,0.0241,0.5213381942955179
0.774,0.0,0.02423,0.5202457038088234
1.108,0.0,0.02419,0.5213133941541002
0.2299999999999999,0.0,0.0243999999999999,0.5226458197975394
0.787,0.0,0.02689,0.5214507924496574
1.013,0.0,0.02951,0.5201822573330099
0.541,0.0,0.03439,0.5243425728500355
0.6779999999999999,0.006,0.03791,0.5230235393416487
0.153,0.031,0.0294,0.5126841988235532
0.218,0.119,0.03046,0.5142596756778175
0.413,0.319,0.03126,0.522390935717589
0.355,0.488,0.03145,0.5308909664338815
0.909,0.925,0.03317,0.5507648410874217
0.879,1.169,0.03489,0.5536069974885252
0.397,1.325,0.03452,0.5623957801599455
0.246,1.45,0.03716,0.5663506711409396
0.631,1.431,0.03229,0.5795522645366258
0.253,1.494,0.03137,0.588973869736757
0.456,1.463,0.03615,0.6081074536267214
0.191,0.725,0.03269,0.6201057016526877
0.355,1.306,0.03313,0.6305395490837017
0.216,1.269,0.03114,0.6358785322784454
0.278,0.875,0.03098,0.636789478425367
0.177,0.956,0.03055,0.6334123124246581
0.1,1.031,0.03039,0.6250781527230943
0.414,0.9,0.03102,0.6027156385095725
0.171,0.663,0.03026,0.5607382843180033
0.458,0.488,0.03049,0.5236771567556835
0.279,0.163,0.02997,0.4697972599762761
0.26,0.119,0.02899,0.4426606942889137
0.129,0.1,0.0295,0.4226439369572209
0.172,0.019,0.03003,0.4355423502562115
0.16,0.0,0.02823,0.4596058135881876
0.4,0.0,0.02676,0.4669973637311827
0.205,0.0,0.02503,0.4633832002425957
0.285,0.0,0.02418,0.4645310101780952
0.257,0.0,0.02409,0.4665856728315212
0.263,0.0,0.02393,0.4596592621483149
0.268,0.0,0.0272199999999999,0.4570697388249351
0.444,0.0,0.0266,0.444067858881449
0.799,0.0,0.02699,0.4371195332005498
0.159,0.0,0.0278999999999999,0.4263418275073443
0.154,0.0,0.02511,0.4196167461905495
1.168,0.0,0.02451,0.4112103174603174
1.395,0.0,0.0241499999999999,0.4041420528195842
1.456,0.0,0.02274,0.39569266119767
0.8099999999999999,0.0,0.02343,0.3875770126311018
1.589,0.0,0.02293,0.3796721653789935
1.442,0.0,0.0233799999999999,0.3678266081963592
0.856,0.0,0.02321,0.3511805577388625
1.128,0.0,0.0232399999999999,0.3347760651824173
0.175,0.0,0.02343,0.3235833112744599
1.047,0.0,0.02343,0.3045499283744409
0.771,0.0,0.02345,0.2905333606756026
0.219,0.0,0.0245799999999999,0.2737596670178053
0.092,0.044,0.02594,0.2744756519414447
0.159,0.038,0.02711,0.2705576283464321
0.172,0.144,0.02916,0.2713050230674361
0.665,0.188,0.03021,0.2873312313040666
0.087,0.206,0.0301,0.2991198121497616
0.203,0.288,0.03026,0.3116194816130425
0.173,0.25,0.03005,0.3217402739422631
0.246,0.181,0.0312,0.3337503332581366
0.091,0.225,0.0308099999999999,0.3445718550685303
0.164,0.163,0.0283,0.3561277378364822
0.343,0.256,0.02911,0.3653358072959809
0.164,0.219,0.02576,0.3703167277826422
0.099,0.344,0.02431,0.3724351529229578
0.155,0.206,0.02429,0.3716950261780105
0.107,0.381,0.0248,0.3659214740943763
0.148,0.575,0.02422,0.3589077589077589
0.35,0.356,0.0240799999999999,0.3509444421909436
0.136,0.269,0.02427,0.3328231586966307
0.114,0.313,0.02448,0.3117997532169927
0.13,0.263,0.02493,0.2829626933575978
0.125,0.363,0.02514,0.2602700866696029
0.124,0.375,0.02401,0.2407576727317058
0.379,0.431,0.02702,0.2277741274687898
0.117,0.088,0.0280799999999999,0.2243272202121216
0.153,0.006,0.02872,0.23863024706801
0.252,0.0,0.0266,0.2487502335139174
0.333,0.0,0.0240599999999999,0.242848539596507
0.303,0.0,0.02466,0.2298885830183036
0.321,0.0,0.024,0.2188117806099724
0.461,0.0,0.0238299999999999,0.2090896813606717
0.304,0.0,0.02334,0.1989442748771424
0.192,0.0,0.02423,0.1916058243956243
0.179,0.0,0.0236499999999999,0.1902007342292277
0.765,0.0,0.02412,0.1904304084330523
0.299,0.0,0.02401,0.1838665548740126
0.44,0.0,0.02352,0.1782987807084192
1.345,0.0,0.02337,0.1743770938981747
1.448,0.0,0.0217,0.170510333819012
1.419,0.0,0.01831,0.1670670838454948
0.11,0.0,0.0193999999999999,0.1637392918064746
1.309,0.0,0.0167399999999999,0.1597451894167167
1.174,0.0,0.01977,0.1569437469798467
1.053,0.0,0.0190599999999999,0.1526047511269186
1.009,0.0,0.02294,0.1463185358554272
0.148,0.0,0.02188,0.1443158286494069
0.716,0.0,0.01623,0.1406364897191738
1.724,0.0,0.0219,0.1399364953004713
0.628,0.0,0.02343,0.1427517297057981
0.133,0.056,0.02352,0.1693198502119797
0.156,0.094,0.02448,0.1957184596645144
0.172,0.15,0.02495,0.2054743981223458
0.297,0.369,0.02812,0.2182476846666615
0.374,0.738,0.0275799999999999,0.2268796605124369
0.145,0.725,0.02797,0.2558254068596463
0.769,1.288,0.02708,0.2724922254860418
1.139,1.444,0.02572,0.2933203921459095
0.772,1.525,0.02523,0.301097961323071
0.386,1.169,0.02582,0.3196377650891702
0.101,1.606,0.02554,0.3252462150536186
0.147,1.531,0.02496,0.329372680875005
0.082,1.806,0.02463,0.3325571464791363
0.147,1.469,0.02436,0.3335309911986728
0.336,1.35,0.02454,0.3284971863843863
0.146,1.731,0.02448,0.3210298209924002
0.08,1.469,0.02529,0.3112039220296088
0.147,1.45,0.02624,0.2880347516917078
0.081,1.325,0.02705,0.2650040000880753
0.147,0.95,0.02684,0.2400527888597303
0.344,0.919,0.02821,0.2234698780242091
0.14,0.681,0.0283999999999999,0.1911759989737669
0.113,0.181,0.0295899999999999,0.1869734883533813
0.195,0.081,0.03065,0.1736741402148849
0.209,0.013,0.0336599999999999,0.196861637502564
0.28,0.0,0.03225,0.210586186883343
0.566,0.0,0.03037,0.1943960865558067
0.251,0.0,0.0311299999999999,0.1898588827824324
0.299,0.0,0.02487,0.1743348026125285
0.423,0.0,0.02425,0.1694005825540395
0.162,0.0,0.02398,0.159915252850809
0.111,0.0,0.028,0.1625811132823773
0.394,0.0,0.0238299999999999,0.1670652660756691
0.722,0.0,0.02577,0.1687213327194912
0.199,0.0,0.02687,0.1708780441482427
0.081,0.0,0.02626,0.1727295676320302
1.214,0.0,0.02376,0.173679751482632
1.561,0.0,0.02435,0.1773562260973927
1.388,0.0,0.02343,0.1794908946019614
0.266,0.0,0.02316,0.1830125933598648
1.057,0.0,0.02343,0.1818223317812471
1.049,0.0,0.0237,0.1819139869688333
1.055,0.0,0.02447,0.1775207373271889
1.2009999999999998,0.0,0.02534,0.1716272753963593
0.091,0.0,0.0278099999999999,0.1693374030268345
0.768,0.0,0.03053,0.1633287722353526
0.77,0.0,0.03307,0.1618208975962206
0.924,0.0,0.04165,0.1594155352546307
0.7110000000000001,0.019,0.04033,0.1697241780246754
0.178,0.038,0.03236,0.1784055023071382
0.744,0.138,0.0373,0.1847387038329712
0.53,0.381,0.0389799999999999,0.2066904153989634
0.528,0.819,0.03886,0.223175965665236
0.124,1.044,0.03884,0.2403097910831602
0.973,1.231,0.03419,0.2604799283645895
1.362,1.388,0.03678,0.2810982048574446
0.493,1.513,0.03598,0.2986463269321362
0.579,1.6,0.0327,0.321634819824145
0.232,1.663,0.033,0.3349831408181781
0.09,1.7,0.03184,0.3442328567025368
0.204,1.713,0.03087,0.3479473947061761
0.264,1.7,0.0308799999999999,0.348467287478518
0.115,1.656,0.03025,0.3425324017136756
0.357,1.588,0.03074,0.3356077315797791
0.136,1.506,0.03065,0.325122879505293
0.14,1.331,0.03116,0.2987578170629211
0.093,0.706,0.03133,0.2765861433988631
0.15,0.569,0.03177,0.242292576583916
0.098,0.313,0.03178,0.217482086447338
0.237,0.238,0.03165,0.1862897805890492
0.426,0.094,0.03161,0.1739533767843576
0.247,0.056,0.03278,0.1672468520567639
0.198,0.013,0.03688,0.18879324550184
0.608,0.006,0.03313,0.2033215439028141
0.213,0.0,0.03169,0.1922818687152582
0.318,0.0,0.03012,0.1804612433030561
0.402,0.0,0.02686,0.1685000731196074
0.382,0.0,0.02542,0.1472391617234752
0.366,0.0,0.02528,0.1402128683204335
0.305,0.0,0.03003,0.141296636608402
1.064,0.0,0.02683,0.141923525419009
1.365,0.0,0.02887,0.145831857780296
0.972,0.0,0.02831,0.148361101050344
0.73,0.0,0.02796,0.1498841577669679
1.248,0.0,0.02546,0.1515245361637433
1.373,0.0,0.02677,0.154094522384396
0.4019999999999999,0.0,0.02472,0.160347454179007
0.712,0.0,0.0242399999999999,0.1651387453664641
1.024,0.0,0.02386,0.1746355657587695
0.74,0.0,0.02417,0.1863814596447254
0.833,0.0,0.02429,0.1903295203616478
1.133,0.0,0.02455,0.1950036654824339
0.142,0.0,0.0290799999999999,0.1951137509806119
0.964,0.0,0.04035,0.1887031867454591
0.821,0.0,0.05888,0.1905487669800536
0.146,0.0,0.07175,0.1971795132878525
0.661,0.019,0.03958,0.2095544154710733
0.345,0.044,0.02933,0.2288914662909541
0.249,0.144,0.0307899999999999,0.2311414679323917
0.528,0.419,0.04685,0.2430990034825345
0.146,0.806,0.03123,0.2502605252188412
0.098,1.025,0.03143,0.2750216707620228
0.145,1.206,0.03184,0.2910152280706672
0.461,1.369,0.0314,0.3016798221769559
0.476,1.488,0.03158,0.3101300604506319
0.19,1.588,0.031,0.3234375833911512
0.202,1.644,0.03037,0.3381558705116035
0.265,1.694,0.03345,0.3446914360168989
0.087,1.7,0.03141,0.3462068965517241
0.154,1.694,0.0303,0.3486810872254354
0.081,1.638,0.03001,0.3440361405164857
0.394,1.588,0.03043,0.3366890836220365
0.081,1.488,0.0311499999999999,0.3249163119394966
0.149,1.394,0.03149,0.3110908196951605
0.126,1.0,0.03525,0.2932397280945058
0.504,0.481,0.03233,0.2751074781388003
0.511,0.419,0.0310599999999999,0.2580559017269004
0.349,0.706,0.02886,0.2378388203485333
0.684,0.288,0.02856,0.2278607496453143
0.081,0.125,0.03049,0.2322005858515337
0.194,0.038,0.03321,0.2440652873903549
0.579,0.0,0.03189,0.255491557346532
0.304,0.0,0.03043,0.2560974715206819
0.33,0.0,0.03033,0.2492172964410338
0.257,0.0,0.02741,0.2441896805372401
0.511,0.0,0.02594,0.2426286493066987
0.266,0.0,0.02471,0.2448984375
1.117,0.0,0.0324799999999999,0.2496804295027483
0.809,0.0,0.02939,0.2482332588010641
0.758,0.0,0.02994,0.2501125168775316
0.199,0.0,0.03043,0.2461992012752172
0.368,0.0,0.02741,0.2415068983271229
1.299,0.0,0.02525,0.2356619270511348
1.421,0.0,0.02428,0.2324953677309008
1.405,0.0,0.02343,0.2281146527846696
0.772,0.0,0.02341,0.220957435987535
0.827,0.0,0.02319,0.2129377786501416
1.648,0.0,0.02343,0.2052049877196297
0.802,0.0,0.02343,0.1970001794602967
0.7949999999999999,0.0,0.02343,0.1864020911211669
0.602,0.0,0.02655,0.1796384623160835
0.781,0.0,0.03083,0.171580598584645
1.019,0.0,0.04175,0.1656779401871445
0.216,0.0,0.0379399999999999,0.1658894402310105
0.127,0.006,0.0436,0.1857062196314822
0.37,0.038,0.0251,0.1956724185154752
0.656,0.106,0.02618,0.2039772201129734
0.629,0.069,0.0295,0.2103271092352158
0.132,0.169,0.02956,0.2197182458876163
0.157,0.156,0.02989,0.2328546990824737
0.552,0.138,0.02887,0.2435398023896724
0.159,0.175,0.02899,0.2460161983567731
0.506,0.275,0.02931,0.2585057065197799
0.427,0.319,0.03028,0.2812764218476974
0.228,0.275,0.02979,0.2866787975017037
0.163,0.263,0.03019,0.2971173610770083
0.211,0.338,0.02992,0.2957690926122877
0.1,0.363,0.03037,0.2989538297678525
0.18,0.35,0.03037,0.2956316210344559
1.436,0.319,0.02904,0.2892565504508982
1.202,0.319,0.02973,0.2803361970751141
1.137,0.663,0.03037,0.2632628028212205
1.609,0.775,0.03037,0.2416505740932022
1.141,0.581,0.03016,0.2086431226765799
0.281,0.219,0.02986,0.1882190847975675
0.258,0.088,0.02712,0.1555412171157411
0.127,0.056,0.02769,0.1480833661805281
0.484,0.031,0.02693,0.1654153056083727
0.892,0.006,0.02987,0.1843960345623219
0.233,0.0,0.02876,0.1852788457727218
0.543,0.0,0.02575,0.1680100937854106
0.241,0.0,0.02492,0.1419656528036416
0.297,0.0,0.02445,0.1341183010334285
0.265,0.0,0.02504,0.1390151800591126
0.431,0.0,0.02387,0.134779561402768
0.201,0.0,0.0263,0.1397966688297642
1.008,0.0,0.02489,0.1477391381293691
1.424,0.0,0.02512,0.1504669727881804
0.286,0.0,0.0271499999999999,0.1554777322584908
0.268,0.0,0.02425,0.1683769877031309
1.266,0.0,0.02377,0.1708901630041289
1.722,0.0,0.02402,0.1775754962864253
2.049,0.0,0.01867,0.1812125968802119
1.959,0.0,0.01727,0.1868458482515081
0.55,0.0,0.01513,0.1935600543504824
1.681,0.0,0.0153499999999999,0.1995762008456453
1.266,0.0,0.02078,0.2076964035045258
0.388,0.0,0.02043,0.213524574340759
1.158,0.0,0.02187,0.2165804506353013
0.737,0.0,0.02373,0.2162781994568816
0.822,0.0,0.0275,0.2133156610768551
0.161,0.0,0.0273099999999999,0.2098481405741119
0.383,0.031,0.02617,0.2060541638838458
0.131,0.081,0.02473,0.2053692396206455
0.185,0.238,0.02506,0.2133927918707507
0.339,0.475,0.02692,0.2196796753270283
0.153,0.506,0.02893,0.2385835347873442
0.151,0.3,0.02893,0.265191579378348
0.342,0.894,0.02871,0.2855633392681831
0.349,1.106,0.02744,0.3063706484920214
0.222,1.038,0.02915,0.3218554376763857
0.2,0.988,0.02909,0.3535735740421448
0.292,1.569,0.02933,0.3802268895382104
0.147,0.994,0.0297699999999999,0.3959767921215359
0.377,1.044,0.02902,0.4051962619655755
0.13,1.15,0.02826,0.4009403150587127
0.204,0.881,0.02886,0.3961768275243683
0.245,1.344,0.02786,0.3900572712488903
0.236,1.475,0.0297,0.3782985112772347
0.1,1.344,0.02914,0.3614769101187294
0.15,1.2,0.02976,0.3399462698904732
0.336,1.019,0.03015,0.304915805225408
0.163,0.813,0.03117,0.2690779510022271
0.09,0.6,0.0306299999999999,0.2339083110414168
0.18,0.313,0.02906,0.2339489482608496
0.081,0.081,0.03015,0.2517559455700882
0.218,0.025,0.03173,0.2633063611738928
0.355,0.0,0.0294,0.2636267891365528
0.17,0.0,0.02652,0.2502838433712671
0.115,0.0,0.02507,0.2367449139280125
0.389,0.0,0.02472,0.2243638322544123
0.276,0.0,0.02501,0.2217250324254215
0.505,0.0,0.0241,0.213843915716364
0.391,0.0,0.02639,0.2126422178933401
0.146,0.0,0.02524,0.2123620561495797
0.755,0.0,0.02601,0.2134447879987905
0.166,0.0,0.0277,0.2183076846456496
0.139,0.0,0.02487,0.2199677478617648
1.15,0.0,0.02395,0.2172146782558487
1.632,0.0,0.02395,0.2149238914626075
1.347,0.0,0.02343,0.2151640207184065
1.385,0.0,0.02319,0.2163028239535349
0.963,0.0,0.02337,0.213676386748031
1.109,0.0,0.0232,0.2088936609012725
1.764,0.0,0.02343,0.2031831600564754
0.395,0.0,0.02343,0.2007167691896229
0.8190000000000001,0.0,0.02359,0.2011153488670234
1.217,0.0,0.02343,0.2008143839238498
0.818,0.0,0.02884,0.20183999830999
0.167,0.0,0.02831,0.2040827063713368
0.264,0.031,0.02702,0.2047706808488231
0.255,0.075,0.02464,0.2044758765613833
0.167,0.206,0.02547,0.204937534006892
0.332,0.5,0.0278099999999999,0.2181942400672692
0.149,0.769,0.0275599999999999,0.2446637315925307
0.94,0.625,0.02864,0.2814130716818667
0.864,1.144,0.0282,0.3122638300219735
0.641,1.344,0.03043,0.3475115892591621
0.134,1.3,0.02957,0.3769779812807218
0.281,1.538,0.02801,0.4070587269667993
0.541,1.319,0.02813,0.4271601569710053
0.233,1.156,0.0281499999999999,0.449244094738011
0.256,1.55,0.02807,0.4546649559597931
0.444,1.475,0.02793,0.4642073428610186
0.252,1.531,0.02909,0.4652573085286301
0.086,1.381,0.02971,0.4561007022915603
0.164,1.413,0.03092,0.4466327775185613
0.089,1.206,0.02966,0.4340422667923004
0.175,1.119,0.03005,0.4135629376042939
0.351,0.506,0.0294,0.3840069906998725
0.153,0.675,0.02816,0.3510542140893914
0.113,0.6,0.02509,0.3077836299737122
0.148,0.313,0.02507,0.2925526932084309
0.272,0.125,0.02589,0.3075239031364489
0.475,0.038,0.02607,0.3233578405992199
0.13,0.0,0.02551,0.3310574110604721
0.585,0.0,0.02608,0.320398874616053
0.303,0.0,0.02517,0.320743266921374
0.328,0.0,0.02498,0.3127069230702387
0.411,0.0,0.02497,0.2918304424651112
0.182,0.0,0.02467,0.2954044597159382
0.107,0.0,0.02973,0.28743961352657
0.42,0.0,0.02753,0.2861615986416293
0.73,0.0,0.02994,0.2949619701668882
0.209,0.0,0.02825,0.2970833724092657
0.084,0.0,0.0258,0.3033697016510572
1.224,0.0,0.02628,0.3117557577343061
1.3310000000000002,0.0,0.0255,0.3192766433782375
1.632,0.0,0.02519,0.3232473608909168
0.67,0.0,0.02492,0.3261921687392274
0.748,0.0,0.0248299999999999,0.3281707257790093
1.439,0.0,0.02455,0.3366912390965961
0.783,0.0,0.02499,0.3354249745875362
1.153,0.0,0.02414,0.3381591141895517
0.423,0.0,0.02514,0.3396588445229004
0.778,0.0,0.0231499999999999,0.3214341173783969
0.775,0.0,0.02343,0.3112267129073852
0.471,0.0,0.02469,0.3060386879730866
0.776,0.031,0.02547,0.3128777127549312
0.903,0.075,0.02823,0.3320913741427101
1.632,0.219,0.03051,0.3453496755587599
0.289,0.525,0.03196,0.3587015995509035
0.128,0.794,0.03057,0.3675244806186347
0.114,0.988,0.03108,0.383906625472022
0.243,1.156,0.03041,0.3940324406395944
0.79,1.3,0.0304499999999999,0.4039856399736244
1.04,1.419,0.02992,0.4129487895411096
0.118,1.525,0.02972,0.4227560959665294
0.155,1.581,0.02519,0.4390412552344517
0.084,1.625,0.02634,0.4534526887617853
0.159,1.644,0.02631,0.4613934249756976
0.091,1.606,0.02563,0.4671813657908903
0.5,1.381,0.02607,0.4638078833520269
0.33,1.075,0.02621,0.4609088496839642
0.164,0.756,0.02662,0.4452164251273997
0.107,0.263,0.02637,0.43021232634641
0.149,0.119,0.02547,0.414899729334967
0.114,1.013,0.02574,0.3873455456666378
0.157,0.894,0.02601,0.3633742154831001
0.18,0.425,0.02646,0.3411086328949625
0.451,0.275,0.02606,0.3346107766607383
0.149,0.088,0.02686,0.3404031704789291
0.358,0.025,0.02693,0.3500493752951784
0.233,0.0,0.02605,0.3372157026794953
0.208,0.0,0.02547,0.3347971140485797
0.295,0.0,0.02597,0.3270454597294769
0.214,0.0,0.02505,0.3240948928555041
0.739,0.0,0.02489,0.3367185479331173
0.139,0.0,0.02448,0.3484392831806545
0.178,0.0,0.02686,0.3616740510884691
0.229,0.0,0.02519,0.3762276093836667
0.902,0.0,0.02598,0.3968830599619022
0.279,0.0,0.02597,0.4147853480967221
0.517,0.0,0.02431,0.4263869678807438
1.292,0.0,0.02373,0.4405028148376648
1.502,0.0,0.02348,0.4515800117258197
1.3050000000000002,0.0,0.02284,0.4607522828181285
0.269,0.0,0.02258,0.4719980049046095
1.211,0.0,0.02336,0.4794220522375862
1.211,0.0,0.0233,0.4950363943588743
0.776,0.0,0.02183,0.509421423303536
0.7909999999999999,0.0,0.01971,0.5226015715902389
0.457,0.0,0.01979,0.5280217173170713
0.791,0.0,0.0203999999999999,0.524959111225005
0.776,0.0,0.02027,0.5350664920187377
0.455,0.0,0.02267,0.5476435421327904
0.108,0.038,0.02226,0.5560324042819944
0.126,0.081,0.02438,0.5707378046774777
0.18,0.219,0.02431,0.5785273292599615
0.209,0.55,0.02497,0.5744431567820893
0.331,0.813,0.02421,0.5782378551069628
0.395,1.013,0.02521,0.5807151005590465
0.1,1.188,0.02494,0.5784444236117622
0.141,1.325,0.02476,0.5840521253490537
0.159,1.438,0.02447,0.5859560855927203
0.429,1.55,0.0247,0.590497403460412
