Date,Start,End,Biomass [MWh] Original resolutions,Hydropower [MWh] Original resolutions,Wind offshore [MWh] Original resolutions,Wind onshore [MWh] Original resolutions,Photovoltaics [MWh] Original resolutions,Other renewable [MWh] Original resolutions,Nuclear [MWh] Original resolutions,Lignite [MWh] Original resolutions,Hard coal [MWh] Original resolutions,Fossil gas [MWh] Original resolutions,Hydro pumped storage [MWh] Original resolutions,Other conventional [MWh] Original resolutions
16.07.2021,22:45:00,23:00:00,1071.25,57275,97625,1875.25,0,3475,1957,2375.5,,1316.25,2415,36375
16.07.2021,23:00:00,23:15:00,1061.5,60725,963,1938.75,0,3475,1957.75,2389.5,,1307,35975,36225
16.07.2021,23:15:00,23:30:00,1049,5875,99625,1969,0,3475,1956.25,2378.25,,1299.5,25475,36075
16.07.2021,23:30:00,23:45:00,1053.5,57225,9825,1971,0,3475,1956,2369.5,1,1269.5,172,35725
16.07.2021,23:45:00,00:00:00,1052,552,947,1955.5,0,3475,1947.5,2362.25,,1159,178,36125
17.07.2021,00:00:00,00:15:00,1031,538,9335,1933.75,0,3475,1941,2289.75,,921.75,8825,36125
17.07.2021,00:15:00,00:30:00,1023.25,545,93725,1954.75,0,3475,1931,2263.5,97475,797.5,9775,36325
17.07.2021,00:30:00,00:45:00,1028.75,538,92325,1971.25,0,3475,1928,2247.25,87325,768.25,11725,35975
17.07.2021,00:45:00,01:00:00,1030.75,54375,94025,1993.25,0,3475,1927.25,2240.5,78025,740,13325,359
17.07.2021,01:00:00,01:15:00,1025.75,57325,972,1996.75,0,3475,1931.25,2248.75,77825,707.5,15425,3605
17.07.2021,01:15:00,01:30:00,1021.75,57325,98175,2020.25,0,3475,1931.25,2222,75375,709.25,1005,3595
17.07.2021,01:30:00,01:45:00,1026.75,57475,9245,2050.75,0,3475,1932.25,2196.25,748,719,815,359
17.07.2021,01:45:00,02:00:00,1023,583,885,2059.5,0,3475,1933.25,2126.5,7255,677,6675,35975
17.07.2021,02:00:00,02:15:00,1024.25,625,82925,2056,0,3475,1938,2037.25,577,610.75,124,36225
17.07.2021,02:15:00,02:30:00,1020.25,595,8145,2050,0,3475,1935.5,2000.5,54425,614,77,36175
17.07.2021,02:30:00,02:45:00,1021,574,8115,2055.75,0,3475,1935,1991.25,49925,608.75,80,362
17.07.2021,02:45:00,03:00:00,1017,5545,79525,2064.25,0,3475,1933.25,2003.5,46975,608,67,36325
17.07.2021,03:00:00,03:15:00,1017.5,5975,769,2083,0,3475,1938,1956.75,43875,609.75,655,3625
17.07.2021,03:15:00,03:30:00,1017.5,58975,757,2133,0,3475,1938.75,1950.75,4445,610.25,9225,36375
17.07.2021,03:30:00,03:45:00,1019,5815,7525,2175,0,3475,1936.5,1947,458,605.75,71,36075
17.07.2021,03:45:00,04:00:00,1016.5,56525,7405,2225.25,0,3475,1935.5,1947.25,457,612.75,665,36175
17.07.2021,04:00:00,04:15:00,1015,5585,73575,2230.75,0,3475,1933.25,1968.5,3595,608.5,915,3605
17.07.2021,04:15:00,04:30:00,1017.5,55325,75275,2207.25,0,3475,1931,1965.25,3595,604,60,360
17.07.2021,04:30:00,04:45:00,1015,58675,76125,2210.75,0,3475,1931.75,1972.25,35475,608,625,3635
17.07.2021,04:45:00,05:00:00,1016.75,5455,7565,2256.25,0,3475,1930.25,1972,35775,611.5,7025,3635
17.07.2021,05:00:00,05:15:00,1018.25,5525,756,2230,1.5,3475,1931.25,1989.25,35325,612.5,94,36425
17.07.2021,05:15:00,05:30:00,1020.25,55375,75475,2208.25,10.75,3475,1930.25,1991.5,343,613.75,96,36375
17.07.2021,05:30:00,05:45:00,1018.5,557,74075,2216.25,37.5,3475,1931.75,1996.5,33525,609.25,8625,36325
17.07.2021,05:45:00,06:00:00,1022.75,58775,7315,2161.75,84,3475,1933.25,1992.75,2435,615.75,12375,361
17.07.2021,06:00:00,06:15:00,1038.5,5505,70175,2112.5,117.5,3475,1933.5,1996.25,2495,609.25,17575,3595
17.07.2021,06:15:00,06:30:00,1042.5,57075,6765,2093.25,190.5,3475,1936.5,1999.25,260,613.25,24525,35875
17.07.2021,06:30:00,06:45:00,1041.25,59125,65775,2071.5,280.25,3475,1935.75,1997.5,261,611.25,2625,35775
17.07.2021,06:45:00,07:00:00,1031.5,587,6455,2021.75,404,3475,1935,1991.75,261,607.75,211,35825
17.07.2021,07:00:00,07:15:00,1048,57925,612,1977.75,536.5,3475,1934.25,1992,267,612.5,16725,35775
17.07.2021,07:15:00,07:30:00,1072.75,6125,599,1925,680.5,3475,1938,2001.5,34375,610,25825,35775
17.07.2021,07:30:00,07:45:00,1074.5,61075,600,1874.25,818.5,3475,1938.5,2002.75,27075,624,27425,35725
17.07.2021,07:45:00,08:00:00,1078.25,604,58125,1875.75,956.25,3475,1936.75,1999.25,268,628.75,334,35725
17.07.2021,08:00:00,08:15:00,1087.25,5995,5675,1892,1135.75,3475,1937.75,2013.5,3415,620.25,4845,3565
17.07.2021,08:15:00,08:30:00,1088.75,57825,54075,1909.5,1342.25,3475,1937.75,2012.5,360,623,5045,353
17.07.2021,08:30:00,08:45:00,1091.5,589,488,1917.75,1500.75,3475,1936.75,1976.75,39125,621,53125,3515
17.07.2021,08:45:00,09:00:00,1088,5915,44075,1881,1718.75,3475,1936.5,1959,39575,622.25,537,35375
17.07.2021,09:00:00,09:15:00,1087.5,60625,41075,1845,1924.75,3475,1936.5,1943.5,40225,610.25,57375,353
17.07.2021,09:15:00,09:30:00,1087,54725,40275,1813.25,2089,3475,1940,1920,4075,615.25,56325,35425
17.07.2021,09:30:00,09:45:00,1089.5,56075,40175,1801,2320.25,3475,1935.75,1899.5,42425,619,53975,35275
17.07.2021,09:45:00,10:00:00,1088.5,54425,4005,1788.5,2564.5,3475,1934.5,1865.25,44125,621.75,5155,353
17.07.2021,10:00:00,10:15:00,1080.25,56675,40425,1814.25,2803,3475,1935.25,1825.5,44975,595,49875,35175
17.07.2021,10:15:00,10:30:00,1077.5,56425,40475,1829.75,3041,3475,1935.5,1812.75,44775,579.75,38175,3515
17.07.2021,10:30:00,10:45:00,1078.5,55975,38675,1883.5,3343.25,3475,1931.75,1810.75,44875,584.25,3165,35075
17.07.2021,10:45:00,11:00:00,1076.5,52375,39025,1905.5,3588.25,3475,1929.25,1812.75,4445,577.75,163,3505
17.07.2021,11:00:00,11:15:00,1066.75,539,39675,1957.25,3775.25,3475,1931.75,1805.5,447,568.75,2005,34925
17.07.2021,11:15:00,11:30:00,1063.5,5595,3645,2023.25,3965.75,3475,1934,1814.5,452,561.75,13975,34925
17.07.2021,11:30:00,11:45:00,1060,55325,3295,2068.75,4159.75,3475,1934.25,1820.75,45725,564.25,8525,349
17.07.2021,11:45:00,12:00:00,1059.75,542,3125,2134.5,4339,3475,1930,1798.5,45875,559,705,35025
17.07.2021,12:00:00,12:15:00,1048,6165,29875,2193.75,4508.75,3475,1935.75,1799.5,4565,552,17975,3465
17.07.2021,12:15:00,12:30:00,1044.5,56175,305,2270,4696.5,345,1934,1750.75,453,564.25,68,34625
17.07.2021,12:30:00,12:45:00,1044.5,56475,30525,2368.25,4810.5,345,1932.5,1734.25,451,565.5,605,34775
17.07.2021,12:45:00,13:00:00,1042.75,54075,323,2488.5,4917,345,1924.25,1683.75,45175,563.75,5025,347
17.07.2021,13:00:00,13:15:00,1039.25,5775,34475,2542.25,5083,345,1916.5,1644.25,4005,551.25,765,34725
17.07.2021,13:15:00,13:30:00,1037,54925,34575,2593.75,5202.25,345,1864.25,1570,39775,548.75,515,346
17.07.2021,13:30:00,13:45:00,1036.5,5495,34875,2687,5257.75,3475,1854.5,1533.5,342,537.5,495,34525
17.07.2021,13:45:00,14:00:00,1036.25,58325,3575,2752.5,5250.5,3475,1833.75,1519.25,34025,539.75,4975,34575
17.07.2021,14:00:00,14:15:00,1035.5,57175,35525,2850.75,5308.75,3475,1808.75,1412.75,34525,538,53,34675
17.07.2021,14:15:00,14:30:00,1035.25,54425,3585,2948.5,5296.25,3475,1807.25,1372,34475,540.75,5425,34825
17.07.2021,14:30:00,14:45:00,1035.25,54225,36825,3052.75,5233.75,3475,1805.75,1367.5,34175,526,4975,3485
17.07.2021,14:45:00,15:00:00,1034.75,546,37175,3118.5,5191,345,1804,1342.75,3415,528,5025,34775
17.07.2021,15:00:00,15:15:00,1034.25,557,3815,3199,5111,345,1805.5,1276.5,3365,528,50,3445
17.07.2021,15:15:00,15:30:00,1034.25,543,39325,3266,5019,345,1804.75,1253.5,33775,521.5,5125,3445
17.07.2021,15:30:00,15:45:00,1034,5595,399,3330,4867.75,345,1806.25,1254.25,338,529,60,34575
17.07.2021,15:45:00,16:00:00,1031.75,566,41325,3384.75,4729.75,345,1810,1290.75,33575,525.75,6025,34475
17.07.2021,16:00:00,16:15:00,1036.5,550,4135,3436.75,4627.25,345,1839,1358.25,339,510.25,525,3445
17.07.2021,16:15:00,16:30:00,1043.25,55225,4055,3494.25,4525.5,345,1874.75,1409.25,34025,518.5,5025,3425
17.07.2021,16:30:00,16:45:00,1044.25,55475,3925,3559,4305.25,345,1895.5,1450,340,519.25,5025,34275
17.07.2021,16:45:00,17:00:00,1044.75,555,3995,3589,4117,345,1899.25,1460.5,342,522,57,34325
17.07.2021,17:00:00,17:15:00,1050.25,54175,3985,3618.5,3881,345,1897.5,1558.75,34525,529.25,645,34425
17.07.2021,17:15:00,17:30:00,1052,55025,39675,3653.5,3687.5,345,1903.25,1663.75,33975,533.5,59,34425
17.07.2021,17:30:00,17:45:00,1049.75,5555,422,3713,3397,345,1903,1743.25,3385,540,6025,34425
17.07.2021,17:45:00,18:00:00,1050.5,5435,4235,3679.5,3078.5,345,1914.5,1849,3385,552.25,6575,3445
17.07.2021,18:00:00,18:15:00,1061.5,5415,421,3635,2768.5,345,1905,1923.75,3325,575.5,67,341
17.07.2021,18:15:00,18:30:00,1066.75,55575,411,3671,2472.5,345,1890.25,1964,33575,576.5,8225,3435
17.07.2021,18:30:00,18:45:00,1068.75,57025,41425,3682.75,2158.75,345,1901,1984.25,3655,575.25,19175,34425
17.07.2021,18:45:00,19:00:00,1073.75,59875,41875,3645.5,1842.75,345,1910.75,1993.5,39325,572.5,36525,34325
17.07.2021,19:00:00,19:15:00,1082.75,55125,4075,3607,1516.25,345,1903.5,1980.5,3885,600.75,4185,34225
17.07.2021,19:15:00,19:30:00,1085.5,60025,38075,3505.5,1220.75,345,1909.5,1989.75,38825,601.5,642,3435
17.07.2021,19:30:00,19:45:00,1087.5,6215,35875,3370.75,962,345,1912.25,1990.5,38675,596.75,898,344
17.07.2021,19:45:00,20:00:00,1090.75,627,32975,3262.75,745.75,345,1911.25,1988.75,38425,595.5,,3445
17.07.2021,20:00:00,20:15:00,1096.75,59425,30575,3168,549,345,1924.25,1981,3805,602.5,978,34725
17.07.2021,20:15:00,20:30:00,1097,57475,31025,3040,379.75,345,1925.75,1988,38125,601,1,3475
17.07.2021,20:30:00,20:45:00,1097.5,59375,30625,2936.5,244.5,345,1929.25,1987,385,600,1,34575
17.07.2021,20:45:00,21:00:00,1097.5,5865,31425,2928.5,139.5,345,1930.75,1983,3875,603,1,3415
17.07.2021,21:00:00,21:15:00,1090,5805,33175,3028.25,71.5,345,1926.5,1985.75,39125,612.75,95475,347
17.07.2021,21:15:00,21:30:00,1090,5735,337,3166.5,17,345,1922,1987.25,40025,610.75,81375,34875
17.07.2021,21:30:00,21:45:00,1087.75,574,3075,3253.75,3.25,345,1920,1983,412,613.5,745,3505
17.07.2021,21:45:00,22:00:00,1087.75,56075,3075,3295.25,0,345,1919.5,1979.25,4215,616.75,7125,3505
17.07.2021,22:00:00,22:15:00,1078.75,5685,32625,3323,0,345,1922.75,1983.25,41775,611.25,74425,3515
17.07.2021,22:15:00,22:30:00,1075.25,527,3245,3411,0,345,1918.25,1970,4195,617.75,599,3515
17.07.2021,22:30:00,22:45:00,1074.25,5345,342,3496.25,0,345,1919.25,1958.25,41775,618.5,535,3525
17.07.2021,22:45:00,23:00:00,1072.75,50375,3565,3607,0,345,1914.75,1925.75,413,612.25,41675,35125
17.07.2021,23:00:00,23:15:00,1064.75,54675,38125,3652.25,0,345,1929.75,1943.5,4005,606.75,385,350
17.07.2021,23:15:00,23:30:00,1057.5,52075,3945,3684.75,0,3425,1923.75,1886.5,3965,601.5,3025,35175
17.07.2021,23:30:00,23:45:00,1060,5125,40075,3670.25,0,3375,1925,1850.75,37625,596.25,3305,35225
17.07.2021,23:45:00,00:00:00,1055.5,468,41275,3642.25,0,3375,1923.25,1794.5,37325,593.5,26625,35175
18.07.2021,00:00:00,00:15:00,1042.25,515,444,3572.25,0,3375,1936.5,1740,39175,627.5,19475,335
18.07.2021,00:15:00,00:30:00,1042.5,4975,46825,3510.25,0,3375,1949.5,1671,3985,611.75,21125,335
18.07.2021,00:30:00,00:45:00,1041,47475,49775,3460.25,0,3375,1949.75,1663.25,39825,608,1535,33375
18.07.2021,00:45:00,01:00:00,1040.75,48125,5185,3379.5,0,3375,1947.75,1636.5,40225,615.25,1365,3225
18.07.2021,01:00:00,01:15:00,1035,4855,54825,3288,0,34,1953.75,1604.5,40275,602.25,14625,32225
18.07.2021,01:15:00,01:30:00,1034.25,48225,548,3230.25,0,34,1954,1585.25,411,602.5,11575,331
18.07.2021,01:30:00,01:45:00,1032.5,4755,53525,3159.5,0,3375,1954.5,1540.75,41375,603,1055,33475
18.07.2021,01:45:00,02:00:00,1032.75,4695,4965,3079.5,0,3375,1957.25,1441.75,41775,595.5,93,3345
18.07.2021,02:00:00,02:15:00,1029.5,4855,47025,2980.75,0,3375,1965,1341.5,42225,568,9575,33475
18.07.2021,02:15:00,02:30:00,1029.5,45525,4525,2902.75,0,3375,1957.5,1297.75,42975,556.25,114,33525
18.07.2021,02:30:00,02:45:00,1028.5,45525,441,2862.5,0,3375,1958.5,1276.75,429,554.5,12325,33475
18.07.2021,02:45:00,03:00:00,1030,4435,4295,2845,0,3375,1957.5,1270,43425,557,1125,33525
18.07.2021,03:00:00,03:15:00,1030.5,448,407,2793.5,0,3375,1960,1226,43975,545.75,7475,33325
18.07.2021,03:15:00,03:30:00,1031.75,4465,41725,2742.25,0,3375,1959.25,1193.5,4415,541.25,815,33475
18.07.2021,03:30:00,03:45:00,1030.25,44675,41775,2716,0,3375,1961,1192.5,4425,541,68,334
18.07.2021,03:45:00,04:00:00,1033.5,44375,431,2667,0,3375,1959.5,1180.25,44175,540.5,6825,333
18.07.2021,04:00:00,04:15:00,1030.75,4315,42925,2661.25,0,3375,1961.5,1164,4405,541.75,7075,3335
18.07.2021,04:15:00,04:30:00,1029.5,41975,41275,2625.25,0,34,1961,1158.75,44075,543.5,675,3335
18.07.2021,04:30:00,04:45:00,1029.75,425,3895,2578,0,34,1962.5,1150.5,44125,544.75,8325,33425
18.07.2021,04:45:00,05:00:00,1030.25,4215,38325,2527.25,0,34,1957.25,1154.25,43925,549.5,715,33175
18.07.2021,05:00:00,05:15:00,1027.25,4185,381,2502,2,34,1957,1144.5,4405,541,5125,328
18.07.2021,05:15:00,05:30:00,1028.5,40625,37225,2456.25,15.75,34,1957.25,1145.5,43825,542.5,51,338
18.07.2021,05:30:00,05:45:00,1030,40675,35925,2401.25,51.25,34,1958.75,1154.25,437,537.25,5125,3405
18.07.2021,05:45:00,06:00:00,1031,41275,34475,2322.25,104.25,34,1951.75,1158.75,4365,534.75,5075,33725
18.07.2021,06:00:00,06:15:00,1040.25,409,33325,2222.75,184.75,34,1935.25,1170,43675,538.25,5125,32775
18.07.2021,06:15:00,06:30:00,1044,39775,31975,2107.75,312.5,34,1928.5,1164,43625,537.75,58,33075
18.07.2021,06:30:00,06:45:00,1045.75,3965,3175,1985.25,491,34,1922.25,1165.75,43475,534.75,8075,33725
18.07.2021,06:45:00,07:00:00,1048,39175,2945,1856.25,712.75,34,1921.75,1207.75,43525,537.5,8875,335
18.07.2021,07:00:00,07:15:00,1056.5,39675,265,1709.75,990,34,1914,1294.75,43725,542,15075,3325
18.07.2021,07:15:00,07:30:00,1063,415,25925,1527.75,1291.5,34,1918.75,1303.25,43525,537.75,15425,33375
18.07.2021,07:30:00,07:45:00,1061.25,428,24975,1409.75,1614.25,34,1919.75,1304.25,43725,535,231,333
18.07.2021,07:45:00,08:00:00,1064,42575,24275,1316.25,1977.75,34,1921,1258.5,419,537,24475,3285
18.07.2021,08:00:00,08:15:00,1069.5,42475,24025,1295.5,2332.25,34,1920.5,1177,374,542.75,32975,34425
18.07.2021,08:15:00,08:30:00,1071,38275,245,1231.25,2739.5,34,1918,1163,3795,543,29225,3495
18.07.2021,08:30:00,08:45:00,1073.25,3745,23475,1163,3121.25,34,1918.5,1161.75,37975,536,289,35225
18.07.2021,08:45:00,09:00:00,1073.75,3645,23375,1119.25,3588.25,34,1918,1131.25,37025,539.25,24675,35175
18.07.2021,09:00:00,09:15:00,1072.25,40775,250,1072.5,3977,34,1919.75,1129.5,351,524.25,47875,3505
18.07.2021,09:15:00,09:30:00,1066.5,36075,2635,1036.5,4333,34,1917.5,1118.5,34175,519.5,33275,3495
18.07.2021,09:30:00,09:45:00,1066,35675,27325,1016.25,4735,34,1915.5,1105.5,333,526.25,28575,34875
18.07.2021,09:45:00,10:00:00,1066,354,27825,1009.25,5078.75,34,1917.25,1106.5,33325,519,2045,349
18.07.2021,10:00:00,10:15:00,1060.75,36775,2865,1001.5,5431.5,34,1904.75,1100.5,33325,518.75,20925,35025
18.07.2021,10:15:00,10:30:00,1061,35175,3285,995.5,5768,34,1880,1091.75,332,523,2155,348
18.07.2021,10:30:00,10:45:00,1060,349,356,1020.25,6018.25,34,1847.5,1095.25,33225,521.25,19875,347
18.07.2021,10:45:00,11:00:00,1062.75,34375,3755,1092.75,6293.25,34,1847.75,1080,33175,514,102,346
18.07.2021,11:00:00,11:15:00,1058,34575,3925,1164.75,6522.5,34,1859.75,1088.25,33225,509.75,6925,34475
18.07.2021,11:15:00,11:30:00,1059.75,34625,38925,1268.5,6730.5,34,1858.75,1094.25,332,508.5,55,34225
18.07.2021,11:30:00,11:45:00,1061,34375,38175,1347,6971.25,34,1848.5,1078.5,33175,505.75,56,34325
18.07.2021,11:45:00,12:00:00,1059.5,3415,40775,1399.75,7136,34,1809.75,1069.75,33125,505,51,3425
18.07.2021,12:00:00,12:15:00,1048.75,35125,466,1440,7288.5,34,1760.75,1059.75,3305,500.25,63,3395
18.07.2021,12:15:00,12:30:00,1045.25,34875,515,1472,7420,34,1751.5,1061.75,32875,505.25,4825,3405
18.07.2021,12:30:00,12:45:00,1041,3795,48625,1536.5,7502.25,34,1755.25,1069.5,3275,504.75,6475,34075
18.07.2021,12:45:00,13:00:00,1046.25,37075,4695,1585.25,7569.5,34,1753,1062.5,32875,507.25,525,3395
18.07.2021,13:00:00,13:15:00,1040,36225,49375,1599.5,7628.5,34,1754.5,1057.25,32675,502.25,4925,340
18.07.2021,13:15:00,13:30:00,1039.5,35375,5175,1595.25,7660.75,34,1701,1063.5,326,502.5,4825,34225
18.07.2021,13:30:00,13:45:00,1035,3545,54775,1617.75,7670.25,34,1656.75,1068,326,511.25,485,342
18.07.2021,13:45:00,14:00:00,1034.5,34325,59925,1620,7620.75,34,1617.5,1055.75,333,512,4825,3405
18.07.2021,14:00:00,14:15:00,1033.25,3555,68025,1628.5,7585.5,34,1613.75,1061,32575,514.5,715,34075
18.07.2021,14:15:00,14:30:00,1034.25,344,68975,1616.75,7508.25,34,1608.25,1063.75,3305,525.75,515,34275
18.07.2021,14:30:00,14:45:00,1037,332,636,1614,7378.25,3375,1577.25,1062,33125,525.5,4825,3415
18.07.2021,14:45:00,15:00:00,1038.75,3265,61325,1692,7268.25,3375,1575.25,1055.5,331,518.75,4825,3405
18.07.2021,15:00:00,15:15:00,1041,34525,6505,1846.25,7106.5,3375,1593,1061,331,519.75,4825,34175
18.07.2021,15:15:00,15:30:00,1042.75,3445,66125,1958.5,6933.25,3375,1617.75,1064.75,33325,522,4825,34025
18.07.2021,15:30:00,15:45:00,1040.75,3285,6605,2024.25,6762.5,3375,1606.75,1063.5,33075,522.25,4825,339
18.07.2021,15:45:00,16:00:00,1037,33325,64775,2143.5,6553.75,3375,1594,1058.5,33275,520.25,4825,342
18.07.2021,16:00:00,16:15:00,1039.75,3615,62525,2138.5,6328.25,3375,1570,1061.25,34175,517.5,4825,34225
18.07.2021,16:15:00,16:30:00,1046.5,31125,61775,2293.5,6065.75,3375,1594.75,1076,34175,513.25,4825,34175
18.07.2021,16:30:00,16:45:00,1044.5,3165,6475,2517.25,5781.75,3375,1599.25,1066.5,34425,509.25,4825,34275
18.07.2021,16:45:00,17:00:00,1043,33625,65425,2726,5467.75,3375,1684.5,1063.75,34525,512.25,4825,345
18.07.2021,17:00:00,17:15:00,1049.25,3145,6505,2740.75,5107.75,3375,1750.75,1070.75,35375,519.75,4825,34725
18.07.2021,17:15:00,17:30:00,1056.25,3275,657,3013.25,4704.75,3375,1780.75,1085,35525,513.75,4825,34725
18.07.2021,17:30:00,17:45:00,1055,32475,68975,3148.5,4332.5,3375,1817,1095,35875,516.25,5175,3485
18.07.2021,17:45:00,18:00:00,1057.75,3685,71925,3197.75,3947.5,3375,1853.25,1197,360,522.75,95,35125
18.07.2021,18:00:00,18:15:00,1067.5,349,702,3266.75,3479,3375,1883,1345.25,34225,548.25,15825,34625
18.07.2021,18:15:00,18:30:00,1070.75,33175,70375,3280.25,3006.5,3375,1926.75,1496.5,3445,554.5,241,3415
18.07.2021,18:30:00,18:45:00,1074.5,32475,687,3303.25,2562.25,3375,1945,1577.75,34475,590.75,26175,3445
18.07.2021,18:45:00,19:00:00,1080.5,3435,698,3271,2120.75,3375,1949.25,1703.75,34625,599.25,2735,348
18.07.2021,19:00:00,19:15:00,1079.5,34175,71925,3232.5,1719.5,3375,1933.5,1861.75,34825,603.5,261,349
18.07.2021,19:15:00,19:30:00,1082,350,7415,3178.25,1327,3375,1936.25,1936.5,35275,619.25,28675,3485
18.07.2021,19:30:00,19:45:00,1083.75,3675,73275,3082.75,1022,3375,1946,1978.5,361,625.5,37575,34675
18.07.2021,19:45:00,20:00:00,1087.5,38075,7345,2971.75,769.25,3375,1948.25,2035,38975,628.25,53275,34475
18.07.2021,20:00:00,20:15:00,1088.75,32925,75525,2864.25,568.5,3375,1948.5,2102,392,607.75,3385,351
18.07.2021,20:15:00,20:30:00,1088.75,37475,7375,2849.25,420.5,3375,1953,2143,392,628,48425,3515
18.07.2021,20:30:00,20:45:00,1091.75,3815,73225,2700.75,243.75,3375,1955.5,2157.5,4005,624,55475,3525
18.07.2021,20:45:00,21:00:00,1093.75,3815,73825,2621.75,127.75,3375,1958,2163.75,40775,624.75,63725,352
18.07.2021,21:00:00,21:15:00,1090.25,36675,7525,2619.5,56.75,3375,1956.5,2182.5,4075,637.25,4725,35475
18.07.2021,21:15:00,21:30:00,1091.5,36625,73875,2617.25,13.25,3375,1957.5,2207.75,40375,635.5,412,35475
18.07.2021,21:30:00,21:45:00,1094.5,37775,724,2577.5,3,3375,1958.25,2222.75,39825,644.75,4805,35625
18.07.2021,21:45:00,22:00:00,1096,3705,725,2523,0,3375,1955.5,2223,396,649.25,5165,35525
18.07.2021,22:00:00,22:15:00,1090.25,371,74625,2474.25,0,3375,1957.5,2215.75,399,642.25,70575,3565
18.07.2021,22:15:00,22:30:00,1089,37275,731,2444.5,0,3375,1959.25,2212.5,4005,644.75,65625,354
18.07.2021,22:30:00,22:45:00,1085.5,3785,7275,2455.75,0,3375,1959.25,2202.75,38775,648,64775,35375
18.07.2021,22:45:00,23:00:00,1084.5,37825,7135,2493.5,2.25,3375,1955.75,2184.75,3785,649,4975,353
18.07.2021,23:00:00,23:15:00,1071.75,38375,69375,2446.5,0,3375,1959,2205.25,37675,656.5,410,354
18.07.2021,23:15:00,23:30:00,1068,3575,64625,2443,0,3375,1957.25,2184.5,376,659,26225,3535
18.07.2021,23:30:00,23:45:00,1065.25,36575,6285,2435.25,0,34,1957,2203.5,37225,661,23725,35825
18.07.2021,23:45:00,00:00:00,1063,369,6155,2397.75,0,34,1950.25,2174.5,37175,654.5,2085,35875
19.07.2021,00:00:00,00:15:00,1039,38775,62225,2371.5,0,34,1957.25,2208.25,36325,629.75,220,3395
19.07.2021,00:15:00,00:30:00,1033,36575,65025,2327.5,0,34,1958.5,2161.5,35575,623.25,13925,33875
19.07.2021,00:30:00,00:45:00,1032.5,380,68325,2223.25,0,34,1960.25,2183,353,599.25,13475,33925
19.07.2021,00:45:00,01:00:00,1032,38525,665,2183,0,34,1960.5,2183.5,3525,603,1235,33825
19.07.2021,01:00:00,01:15:00,1028.5,3855,64325,2126.75,0,34,1963.25,2171.25,35175,612.25,7775,33875
19.07.2021,01:15:00,01:30:00,1028.75,385,643,2090,0,34,1964,2146,3535,607.5,6275,340
19.07.2021,01:30:00,01:45:00,1027,384,66075,2075,0,34,1963.75,2160.25,35275,608,65,339
19.07.2021,01:45:00,02:00:00,1026.25,37775,667,2061,0,34,1960.75,2133.75,3545,610.5,6125,3365
19.07.2021,02:00:00,02:15:00,1022,38925,70475,1994.5,0,34,1964.5,2155.75,3505,612.25,665,32875
19.07.2021,02:15:00,02:30:00,1022.25,385,69425,1976.75,0,34,1962.5,2128.25,3515,615,5725,33825
19.07.2021,02:30:00,02:45:00,1022.75,40325,6665,1951.5,0,34,1965.75,2150.75,34575,622.25,615,34125
19.07.2021,02:45:00,03:00:00,1022.25,40475,665,1888.5,0,34,1966.75,2164.25,348,624.75,6175,33975
19.07.2021,03:00:00,03:15:00,1022.75,4075,68825,1792.5,0,34,1967.5,2163.5,3495,632.25,7425,33875
19.07.2021,03:15:00,03:30:00,1023.25,3985,678,1711,0,34,1969.25,2193,332,627.75,6675,33275
19.07.2021,03:30:00,03:45:00,1023.5,403,6435,1673,0,34,1970.25,2207.25,35475,628.75,7475,33375
19.07.2021,03:45:00,04:00:00,1025.5,40375,61675,1601,0,34,1970.75,2210,34125,651.25,9025,33825
19.07.2021,04:00:00,04:15:00,1025.5,39975,574,1548.5,0,34,1970.25,2204.5,3455,709.25,6575,33875
19.07.2021,04:15:00,04:30:00,1025.5,40875,57775,1511.5,0,34,1969.75,2204,36425,729.75,1115,339
19.07.2021,04:30:00,04:45:00,1027,401,5885,1496,0,34,1970.5,2210.5,41925,748.5,10325,33825
19.07.2021,04:45:00,05:00:00,1027,40475,568,1458.25,0,3425,1969.5,2203.25,476,759.75,125,34025
19.07.2021,05:00:00,05:15:00,1031.5,39175,561,1448.5,1,3425,1968.25,2170,5165,802,9425,33975
19.07.2021,05:15:00,05:30:00,1033.75,3965,572,1425.75,10.5,3425,1967.5,2156.5,58925,837.25,10975,3375
19.07.2021,05:30:00,05:45:00,1034.5,40975,549,1427.25,40.75,3425,1965.5,2152,68175,968.5,1325,338
19.07.2021,05:45:00,06:00:00,1038.75,415,50575,1438,80.25,3425,1969.5,2187.25,77025,1067,14325,33775
19.07.2021,06:00:00,06:15:00,1054.75,38875,472,1400.25,177.75,3425,1965.25,2162.25,86075,1170.25,725,35575
19.07.2021,06:15:00,06:30:00,1063.25,40475,4635,1371.75,294.75,3425,1971.75,2197.5,92675,1182.5,1625,35225
19.07.2021,06:30:00,06:45:00,1068.5,408,4685,1308.75,446.5,3425,1972.5,2222.75,,1206.25,25025,356
19.07.2021,06:45:00,07:00:00,1078.25,41075,4845,1210.5,653.25,34,1972.25,2236.5,,1240.25,36725,3555
19.07.2021,07:00:00,07:15:00,1095.5,4055,5035,1155,895.5,34,1967.5,2211.5,1,1278.75,594,3595
19.07.2021,07:15:00,07:30:00,1102.75,41475,49125,1105.75,1150.5,34,1975,2236.25,,1284,7375,360
19.07.2021,07:30:00,07:45:00,1104,413,475,1044.5,1442.75,34,1976.5,2246.25,,1294,719,35675
