REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2019/01/24 16:00:00,10759.7,208.76,TRADE
NSW1,2019/01/24 16:30:00,10803.74,158.11,TRADE
NSW1,2019/01/24 17:00:00,10884.25,117.20,TRADE
NSW1,2019/01/24 17:30:00,10743.18,144.79,TRADE
NSW1,2019/01/24 18:00:00,10709.69,109.71,TRADE
NSW1,2019/01/24 18:30:00,10543.94,107.34,TRADE
NSW1,2019/01/24 19:00:00,10430.45,130.10,TRADE
NSW1,2019/01/24 19:30:00,10358.18,118.10,TRADE
NSW1,2019/01/24 20:00:00,10261.84,108.53,TRADE
NSW1,2019/01/24 20:30:00,9943.76,107.78,TRADE
NSW1,2019/01/24 21:00:00,9604.81,109.49,TRADE
NSW1,2019/01/24 21:30:00,9400.25,140.68,TRADE
NSW1,2019/01/24 22:00:00,9127.61,101.62,TRADE
NSW1,2019/01/24 22:30:00,8921.92,97.19,TRADE
NSW1,2019/01/24 23:00:00,8594.23,67.48,TRADE
NSW1,2019/01/24 23:30:00,8296.67,71.68,TRADE
NSW1,2019/01/25 00:00:00,8109.48,77.71,TRADE
NSW1,2019/01/25 00:30:00,7913,77.48,TRADE
NSW1,2019/01/25 01:00:00,7692.56,74.70,TRADE
NSW1,2019/01/25 01:30:00,7378.15,83.61,TRADE
NSW1,2019/01/25 02:00:00,7191.78,80.23,TRADE
NSW1,2019/01/25 02:30:00,7078.59,81.12,TRADE
NSW1,2019/01/25 03:00:00,6983.35,83.04,TRADE
NSW1,2019/01/25 03:30:00,7030.74,91.86,TRADE
NSW1,2019/01/25 04:00:00,7075.36,89.39,TRADE
NSW1,2019/01/25 04:30:00,7228.24,77.46,TRADE
NSW1,2019/01/25 05:00:00,7432.22,86.64,TRADE
NSW1,2019/01/25 05:30:00,7798.2,85.76,TRADE
NSW1,2019/01/25 06:00:00,8216.48,92.35,TRADE
NSW1,2019/01/25 06:30:00,8572.1,83.30,TRADE
NSW1,2019/01/25 07:00:00,8991.46,90.05,TRADE
NSW1,2019/01/25 07:30:00,9359.51,103.59,TRADE
NSW1,2019/01/25 08:00:00,9600.91,107.69,TRADE
NSW1,2019/01/25 08:30:00,9879.01,111.99,TRADE
NSW1,2019/01/25 09:00:00,10065.18,99.16,TRADE
NSW1,2019/01/25 09:30:00,10275,96.88,TRADE
NSW1,2019/01/25 10:00:00,10492.12,112.78,TRADE
NSW1,2019/01/25 10:30:00,10607.32,83.29,TRADE
NSW1,2019/01/25 11:00:00,10881.09,159.91,TRADE
NSW1,2019/01/25 11:30:00,11067.73,154.27,TRADE
NSW1,2019/01/25 12:00:00,11176.6,109.63,TRADE
NSW1,2019/01/25 12:30:00,11440.11,181.88,TRADE
NSW1,2019/01/25 13:00:00,11693.95,115.30,TRADE
NSW1,2019/01/25 13:30:00,11897.1,137.25,TRADE
NSW1,2019/01/25 14:00:00,12143.71,184.39,TRADE
NSW1,2019/01/25 14:30:00,12366.13,277.64,TRADE
NSW1,2019/01/25 15:00:00,12616.08,258.43,TRADE
NSW1,2019/01/25 15:30:00,12818.99,303.89,TRADE
NSW1,2019/01/25 16:00:00,13016.55,265.87,TRADE
NSW1,2019/01/25 16:30:00,13119.29,272.49,TRADE
NSW1,2019/01/25 17:00:00,13206.9,323.79,TRADE
NSW1,2019/01/25 17:30:00,13038.9,242.24,TRADE
NSW1,2019/01/25 18:00:00,12954.25,278.08,TRADE
NSW1,2019/01/25 18:30:00,12608.3,291.11,TRADE
NSW1,2019/01/25 19:00:00,12401.96,295.79,TRADE
NSW1,2019/01/25 19:30:00,12161.57,283.57,TRADE
NSW1,2019/01/25 20:00:00,11993.21,290.42,TRADE
NSW1,2019/01/25 20:30:00,11648.81,127,TRADE
NSW1,2019/01/25 21:00:00,11207.6,160.51,TRADE
NSW1,2019/01/25 21:30:00,10870.72,117.20,TRADE
NSW1,2019/01/25 22:00:00,10423.72,105.29,TRADE
NSW1,2019/01/25 22:30:00,10061.96,107.10,TRADE
NSW1,2019/01/25 23:00:00,9621.17,94.70,TRADE
NSW1,2019/01/25 23:30:00,9230.24,71.77,TRADE
NSW1,2019/01/26 00:00:00,8959.53,75.17,TRADE
NSW1,2019/01/26 00:30:00,8572.27,75.21,TRADE
NSW1,2019/01/26 01:00:00,8251.83,68.42,TRADE
NSW1,2019/01/26 01:30:00,7930.4,66.97,TRADE
NSW1,2019/01/26 02:00:00,7625.08,79.05,TRADE
NSW1,2019/01/26 02:30:00,7523.3,80.22,TRADE
NSW1,2019/01/26 03:00:00,7376.68,80.30,TRADE
NSW1,2019/01/26 03:30:00,7330.69,67.71,TRADE
NSW1,2019/01/26 04:00:00,7299.31,55.76,TRADE
NSW1,2019/01/26 04:30:00,7310.66,74.88,TRADE
NSW1,2019/01/26 05:00:00,7408.17,69.73,TRADE
NSW1,2019/01/26 05:30:00,7453.71,67.58,TRADE
NSW1,2019/01/26 06:00:00,7540.97,59.52,TRADE
NSW1,2019/01/26 06:30:00,7832.84,64.34,TRADE
NSW1,2019/01/26 07:00:00,8176.55,61.01,TRADE
NSW1,2019/01/26 07:30:00,8609.63,76.80,TRADE
NSW1,2019/01/26 08:00:00,9006.59,69.42,TRADE
NSW1,2019/01/26 08:30:00,9512.12,87.60,TRADE
NSW1,2019/01/26 09:00:00,9813.5,95.87,TRADE
NSW1,2019/01/26 09:30:00,10222.3,99.60,TRADE
NSW1,2019/01/26 10:00:00,10471.65,104.47,TRADE
NSW1,2019/01/26 10:30:00,10751.41,130.96,TRADE
NSW1,2019/01/26 11:00:00,10927.65,122.16,TRADE
NSW1,2019/01/26 11:30:00,11058.58,171.90,TRADE
NSW1,2019/01/26 12:00:00,11214.65,113.29,TRADE
NSW1,2019/01/26 12:30:00,11233.03,123.94,TRADE
NSW1,2019/01/26 13:00:00,11274.68,134.04,TRADE
NSW1,2019/01/26 13:30:00,11315.56,166.17,TRADE
NSW1,2019/01/26 14:00:00,11431.08,127.84,TRADE
NSW1,2019/01/26 14:30:00,11462.05,130.57,TRADE
NSW1,2019/01/26 15:00:00,11613.09,218.84,TRADE
NSW1,2019/01/26 15:30:00,11700.39,124.13,TRADE
NSW1,2019/01/26 16:00:00,11771.98,206.58,TRADE
NSW1,2019/01/26 16:30:00,11694.02,154.83,TRADE
NSW1,2019/01/26 17:00:00,11617.11,202.96,TRADE
NSW1,2019/01/26 17:30:00,11522.4,166.51,TRADE
NSW1,2019/01/26 18:00:00,11306.54,123.64,TRADE
NSW1,2019/01/26 18:30:00,11178.16,116.20,TRADE
NSW1,2019/01/26 19:00:00,10932.26,121.74,TRADE
NSW1,2019/01/26 19:30:00,10854.07,120.73,TRADE
NSW1,2019/01/26 20:00:00,10704.43,118.70,TRADE
NSW1,2019/01/26 20:30:00,10409.09,116.12,TRADE
NSW1,2019/01/26 21:00:00,10133.49,104.13,TRADE
NSW1,2019/01/26 21:30:00,9830.57,93.89,TRADE
NSW1,2019/01/26 22:00:00,9560.38,85.69,TRADE
NSW1,2019/01/26 22:30:00,9268.64,77.98,TRADE
NSW1,2019/01/26 23:00:00,8841.45,59.50,TRADE
NSW1,2019/01/26 23:30:00,8558.31,68.95,TRADE
NSW1,2019/01/27 00:00:00,8205.08,75.77,TRADE
NSW1,2019/01/27 00:30:00,7980.93,82.05,TRADE
NSW1,2019/01/27 01:00:00,7800.81,72.65,TRADE
NSW1,2019/01/27 01:30:00,7481.26,63.24,TRADE
NSW1,2019/01/27 02:00:00,7246.94,67.68,TRADE
NSW1,2019/01/27 02:30:00,7222.72,80,TRADE
NSW1,2019/01/27 03:00:00,7139.92,76.81,TRADE
NSW1,2019/01/27 03:30:00,7020.82,71.18,TRADE
NSW1,2019/01/27 04:00:00,7007.83,67.10,TRADE
NSW1,2019/01/27 04:30:00,6995.12,69.37,TRADE
NSW1,2019/01/27 05:00:00,7002.34,78.93,TRADE
NSW1,2019/01/27 05:30:00,7003.35,80.78,TRADE
NSW1,2019/01/27 06:00:00,7052.45,79.02,TRADE
NSW1,2019/01/27 06:30:00,7219.23,71.71,TRADE
NSW1,2019/01/27 07:00:00,7469.19,57.98,TRADE
NSW1,2019/01/27 07:30:00,7812.28,65.82,TRADE
NSW1,2019/01/27 08:00:00,8137.12,74.41,TRADE
NSW1,2019/01/27 08:30:00,8506.86,81.33,TRADE
NSW1,2019/01/27 09:00:00,8822.88,84.01,TRADE
NSW1,2019/01/27 09:30:00,9235.2,83.34,TRADE
NSW1,2019/01/27 10:00:00,9513.2,81.32,TRADE
NSW1,2019/01/27 10:30:00,9721.8,85.43,TRADE
NSW1,2019/01/27 11:00:00,10008.33,90.02,TRADE
NSW1,2019/01/27 11:30:00,10184.37,133.11,TRADE
NSW1,2019/01/27 12:00:00,10371.14,128.70,TRADE
NSW1,2019/01/27 12:30:00,10549.65,96.78,TRADE
NSW1,2019/01/27 13:00:00,10579.43,95.35,TRADE
NSW1,2019/01/27 13:30:00,10621.34,94.49,TRADE
NSW1,2019/01/27 14:00:00,10656.11,92.54,TRADE
NSW1,2019/01/27 14:30:00,10669.73,94,TRADE
NSW1,2019/01/27 15:00:00,10732.39,98.43,TRADE
NSW1,2019/01/27 15:30:00,10777.77,102.38,TRADE
NSW1,2019/01/27 16:00:00,10678.78,94.72,TRADE
NSW1,2019/01/27 16:30:00,10325.07,91.96,TRADE
NSW1,2019/01/27 17:00:00,10265.15,101.07,TRADE
NSW1,2019/01/27 17:30:00,10129.34,109.28,TRADE
NSW1,2019/01/27 18:00:00,9985.34,111.58,TRADE
NSW1,2019/01/27 18:30:00,9766.98,112.32,TRADE
NSW1,2019/01/27 19:00:00,9616.99,113.37,TRADE
NSW1,2019/01/27 19:30:00,9589.64,114.91,TRADE
NSW1,2019/01/27 20:00:00,9516.59,117.62,TRADE
NSW1,2019/01/27 20:30:00,9294.01,115.74,TRADE
NSW1,2019/01/27 21:00:00,9124.03,107.26,TRADE
NSW1,2019/01/27 21:30:00,8931.91,99.18,TRADE
NSW1,2019/01/27 22:00:00,8669.72,90.66,TRADE
NSW1,2019/01/27 22:30:00,8529.53,99.60,TRADE
NSW1,2019/01/27 23:00:00,8245.44,90.54,TRADE
NSW1,2019/01/27 23:30:00,7958.25,87.02,TRADE
NSW1,2019/01/28 00:00:00,7763.86,89.06,TRADE
NSW1,2019/01/28 00:30:00,7542.3,84.05,TRADE
NSW1,2019/01/28 01:00:00,7384.44,73.94,TRADE
NSW1,2019/01/28 01:30:00,7100.11,81.05,TRADE
NSW1,2019/01/28 02:00:00,6942.61,84.82,TRADE
NSW1,2019/01/28 02:30:00,6861.79,89.97,TRADE
NSW1,2019/01/28 03:00:00,6759.28,80.65,TRADE
NSW1,2019/01/28 03:30:00,6758.72,78.44,TRADE
NSW1,2019/01/28 04:00:00,6719.84,76.37,TRADE
NSW1,2019/01/28 04:30:00,6779.29,87.77,TRADE
NSW1,2019/01/28 05:00:00,6830.92,91.63,TRADE
NSW1,2019/01/28 05:30:00,6943.24,71.39,TRADE
NSW1,2019/01/28 06:00:00,7046.22,65.79,TRADE
NSW1,2019/01/28 06:30:00,7243.87,80.45,TRADE
NSW1,2019/01/28 07:00:00,7433.83,83.88,TRADE
NSW1,2019/01/28 07:30:00,7695.58,87.84,TRADE
NSW1,2019/01/28 08:00:00,7919.48,95.14,TRADE
NSW1,2019/01/28 08:30:00,8121.7,95.19,TRADE
NSW1,2019/01/28 09:00:00,8306.91,85.52,TRADE
NSW1,2019/01/28 09:30:00,8410.48,78.60,TRADE
NSW1,2019/01/28 10:00:00,8498.18,85.57,TRADE
NSW1,2019/01/28 10:30:00,8585.4,102.52,TRADE
NSW1,2019/01/28 11:00:00,8658.48,101.47,TRADE
NSW1,2019/01/28 11:30:00,8770.2,121.29,TRADE
NSW1,2019/01/28 12:00:00,8932.09,119.82,TRADE
NSW1,2019/01/28 12:30:00,9012.64,99.79,TRADE
NSW1,2019/01/28 13:00:00,9174,130.61,TRADE
NSW1,2019/01/28 13:30:00,9311.5,131.96,TRADE
NSW1,2019/01/28 14:00:00,9437.63,152.79,TRADE
NSW1,2019/01/28 14:30:00,9538.92,164.11,TRADE
NSW1,2019/01/28 15:00:00,9645.17,187.58,TRADE
NSW1,2019/01/28 15:30:00,9797.07,173.43,TRADE
NSW1,2019/01/28 16:00:00,9900.39,252.21,TRADE
NSW1,2019/01/28 16:30:00,10035.87,270.12,TRADE
NSW1,2019/01/28 17:00:00,10181.53,276.33,TRADE
NSW1,2019/01/28 17:30:00,10032.42,272.92,TRADE
NSW1,2019/01/28 18:00:00,9873.99,271.92,TRADE
NSW1,2019/01/28 18:30:00,9730.6,259.51,TRADE
NSW1,2019/01/28 19:00:00,9599.71,250.16,TRADE
NSW1,2019/01/28 19:30:00,9595.79,178.67,TRADE
NSW1,2019/01/28 20:00:00,9458.2,112.17,TRADE
NSW1,2019/01/28 20:30:00,9267.2,105.53,TRADE
NSW1,2019/01/28 21:00:00,9075.49,100.17,TRADE
NSW1,2019/01/28 21:30:00,8899.61,94.43,TRADE
NSW1,2019/01/28 22:00:00,8658.52,82.61,TRADE
NSW1,2019/01/28 22:30:00,8499.22,90.56,TRADE
NSW1,2019/01/28 23:00:00,8261.88,75.46,TRADE
NSW1,2019/01/28 23:30:00,7992.66,70.35,TRADE
NSW1,2019/01/29 00:00:00,7855.9,79.85,TRADE
NSW1,2019/01/29 00:30:00,7642.27,84.35,TRADE
NSW1,2019/01/29 01:00:00,7443.95,80.49,TRADE
NSW1,2019/01/29 01:30:00,7193.63,80.05,TRADE
NSW1,2019/01/29 02:00:00,7007.88,78.78,TRADE
NSW1,2019/01/29 02:30:00,6921.5,80.40,TRADE
NSW1,2019/01/29 03:00:00,6895.48,82.63,TRADE
NSW1,2019/01/29 03:30:00,6878.38,74.60,TRADE
NSW1,2019/01/29 04:00:00,6897.39,73.76,TRADE
NSW1,2019/01/29 04:30:00,7094.42,79.56,TRADE
NSW1,2019/01/29 05:00:00,7287.16,83.47,TRADE
NSW1,2019/01/29 05:30:00,7764.49,80.32,TRADE
NSW1,2019/01/29 06:00:00,8164.47,88.29,TRADE
NSW1,2019/01/29 06:30:00,8616.39,130.92,TRADE
NSW1,2019/01/29 07:00:00,9012.86,220.49,TRADE
NSW1,2019/01/29 07:30:00,9376.94,109.26,TRADE
NSW1,2019/01/29 08:00:00,9658.7,115.06,TRADE
NSW1,2019/01/29 08:30:00,9836.43,114.02,TRADE
NSW1,2019/01/29 09:00:00,10027.54,118.91,TRADE
NSW1,2019/01/29 09:30:00,10201.98,130.16,TRADE
NSW1,2019/01/29 10:00:00,10296.53,125.29,TRADE
NSW1,2019/01/29 10:30:00,10478.83,160.61,TRADE
NSW1,2019/01/29 11:00:00,10603.95,201.81,TRADE
NSW1,2019/01/29 11:30:00,10838.68,294.01,TRADE
NSW1,2019/01/29 12:00:00,11073.55,166.37,TRADE
NSW1,2019/01/29 12:30:00,11340.56,127.16,TRADE
NSW1,2019/01/29 13:00:00,11591.51,155.93,TRADE
NSW1,2019/01/29 13:30:00,11921.88,261.76,TRADE
NSW1,2019/01/29 14:00:00,12047.87,266.21,TRADE
NSW1,2019/01/29 14:30:00,12304.45,269.26,TRADE
NSW1,2019/01/29 15:00:00,12526.13,270.94,TRADE
NSW1,2019/01/29 15:30:00,12732.53,274.61,TRADE
NSW1,2019/01/29 16:00:00,12923.19,2258.55,TRADE
NSW1,2019/01/29 16:30:00,12871.28,4631.98,TRADE
NSW1,2019/01/29 17:00:00,12842.56,2325.06,TRADE
NSW1,2019/01/29 17:30:00,12691.98,272.31,TRADE
NSW1,2019/01/29 18:00:00,12572.28,283.60,TRADE
NSW1,2019/01/29 18:30:00,12219.16,275.23,TRADE
NSW1,2019/01/29 19:00:00,11883.86,287.35,TRADE
NSW1,2019/01/29 19:30:00,11506.37,158.70,TRADE
NSW1,2019/01/29 20:00:00,11280.31,121.54,TRADE
NSW1,2019/01/29 20:30:00,10841.57,120.45,TRADE
NSW1,2019/01/29 21:00:00,10422.24,110.22,TRADE
NSW1,2019/01/29 21:30:00,9994.41,105.85,TRADE
NSW1,2019/01/29 22:00:00,9548.38,99.58,TRADE
NSW1,2019/01/29 22:30:00,9273.1,106.37,TRADE
NSW1,2019/01/29 23:00:00,8884.25,115.08,TRADE
NSW1,2019/01/29 23:30:00,8544.63,103.13,TRADE
NSW1,2019/01/30 00:00:00,8330.48,97.84,TRADE
NSW1,2019/01/30 00:30:00,8116.18,94.87,TRADE
NSW1,2019/01/30 01:00:00,7866.53,92.75,TRADE
NSW1,2019/01/30 01:30:00,7614.39,83.36,TRADE
NSW1,2019/01/30 02:00:00,7352.3,85.98,TRADE
NSW1,2019/01/30 02:30:00,7206.91,82.78,TRADE
NSW1,2019/01/30 03:00:00,7099.81,77.79,TRADE
NSW1,2019/01/30 03:30:00,7157.93,76.96,TRADE
NSW1,2019/01/30 04:00:00,7202.66,82.41,TRADE
NSW1,2019/01/30 04:30:00,7463.49,90.69,TRADE
NSW1,2019/01/30 05:00:00,7605.38,63.51,TRADE
NSW1,2019/01/30 05:30:00,8084.87,83.77,TRADE
NSW1,2019/01/30 06:00:00,8470.69,103.59,TRADE
NSW1,2019/01/30 06:30:00,8903.23,120.91,TRADE
NSW1,2019/01/30 07:00:00,9291.9,135.05,TRADE
NSW1,2019/01/30 07:30:00,9514.2,115.18,TRADE
NSW1,2019/01/30 08:00:00,9609.19,121.28,TRADE
NSW1,2019/01/30 08:30:00,9834.8,158.43,TRADE
NSW1,2019/01/30 09:00:00,10038.76,127.31,TRADE
NSW1,2019/01/30 09:30:00,10272.92,213.46,TRADE
NSW1,2019/01/30 10:00:00,10415.96,273.35,TRADE
NSW1,2019/01/30 10:30:00,10603.12,288.03,TRADE
NSW1,2019/01/30 11:00:00,10785.32,256.44,TRADE
NSW1,2019/01/30 11:30:00,11022.7,160.33,TRADE
NSW1,2019/01/30 12:00:00,11122.86,201.53,TRADE
NSW1,2019/01/30 12:30:00,11276.04,288.13,TRADE
NSW1,2019/01/30 13:00:00,11632.12,297.22,TRADE
NSW1,2019/01/30 13:30:00,11686.26,286.95,TRADE
NSW1,2019/01/30 14:00:00,11715.13,299.58,TRADE
NSW1,2019/01/30 14:30:00,11780.92,239.58,TRADE
NSW1,2019/01/30 15:00:00,11899.53,243.83,TRADE
NSW1,2019/01/30 15:30:00,12208.95,253.63,TRADE
NSW1,2019/01/30 16:00:00,12369.34,222.66,TRADE
NSW1,2019/01/30 16:30:00,12228.83,218.81,TRADE
NSW1,2019/01/30 17:00:00,12252.69,200.87,TRADE
NSW1,2019/01/30 17:30:00,12004.28,205.97,TRADE
NSW1,2019/01/30 18:00:00,11921.19,133.44,TRADE
NSW1,2019/01/30 18:30:00,11649.07,126.51,TRADE
NSW1,2019/01/30 19:00:00,11440.62,185.27,TRADE
NSW1,2019/01/30 19:30:00,11298.74,163.66,TRADE
NSW1,2019/01/30 20:00:00,11091.36,153.94,TRADE
NSW1,2019/01/30 20:30:00,10784.07,175.36,TRADE
NSW1,2019/01/30 21:00:00,10349.6,115.35,TRADE
NSW1,2019/01/30 21:30:00,9989.79,121.46,TRADE
NSW1,2019/01/30 22:00:00,9537.1,108.96,TRADE
NSW1,2019/01/30 22:30:00,9206.15,115.29,TRADE
NSW1,2019/01/30 23:00:00,8910.11,97.74,TRADE
NSW1,2019/01/30 23:30:00,8502.88,78.75,TRADE
NSW1,2019/01/31 00:00:00,8246.14,88.93,TRADE
NSW1,2019/01/31 00:30:00,7995.66,90.41,TRADE
NSW1,2019/01/31 01:00:00,7780.72,85.18,TRADE
NSW1,2019/01/31 01:30:00,7435.8,71.12,TRADE
NSW1,2019/01/31 02:00:00,7234.96,81.56,TRADE
NSW1,2019/01/31 02:30:00,7131.98,74.52,TRADE
NSW1,2019/01/31 03:00:00,7047.88,74.03,TRADE
NSW1,2019/01/31 03:30:00,7101.5,86.44,TRADE
NSW1,2019/01/31 04:00:00,7086.18,82.48,TRADE
NSW1,2019/01/31 04:30:00,7325.73,79.27,TRADE
NSW1,2019/01/31 05:00:00,7613.07,81.77,TRADE
NSW1,2019/01/31 05:30:00,8097.27,102.27,TRADE
NSW1,2019/01/31 06:00:00,8503.32,106.13,TRADE
NSW1,2019/01/31 06:30:00,8906.25,160.72,TRADE
NSW1,2019/01/31 07:00:00,9273.24,284.65,TRADE
NSW1,2019/01/31 07:30:00,9536.96,107.98,TRADE
NSW1,2019/01/31 08:00:00,9728.73,108.62,TRADE
NSW1,2019/01/31 08:30:00,9942.5,110.14,TRADE
NSW1,2019/01/31 09:00:00,10170.82,110.93,TRADE
NSW1,2019/01/31 09:30:00,10380.41,104.40,TRADE
NSW1,2019/01/31 10:00:00,10602.12,110.76,TRADE
NSW1,2019/01/31 10:30:00,10693.5,108.89,TRADE
NSW1,2019/01/31 11:00:00,10801.99,109.04,TRADE
NSW1,2019/01/31 11:30:00,11024.88,112.46,TRADE
NSW1,2019/01/31 12:00:00,11345.58,120.06,TRADE
NSW1,2019/01/31 12:30:00,11555.76,144.19,TRADE
NSW1,2019/01/31 13:00:00,11966.23,125.08,TRADE
NSW1,2019/01/31 13:30:00,12210.65,133.38,TRADE
NSW1,2019/01/31 14:00:00,12450.94,154.17,TRADE
NSW1,2019/01/31 14:30:00,12658.02,137.44,TRADE
NSW1,2019/01/31 15:00:00,13043.68,153.06,TRADE
NSW1,2019/01/31 15:30:00,13388.48,141.62,TRADE
NSW1,2019/01/31 16:00:00,13638.66,244.05,TRADE
NSW1,2019/01/31 16:30:00,13700.9,1913,TRADE
NSW1,2019/01/31 17:00:00,13607.67,256.96,TRADE
NSW1,2019/01/31 17:30:00,12853.58,118.45,TRADE
NSW1,2019/01/31 18:00:00,12115.24,113.23,TRADE
NSW1,2019/01/31 18:30:00,11422.04,110.62,TRADE
NSW1,2019/01/31 19:00:00,10889.16,114.40,TRADE
NSW1,2019/01/31 19:30:00,10430.67,113.85,TRADE
NSW1,2019/01/31 20:00:00,10151.35,112.16,TRADE
NSW1,2019/01/31 20:30:00,9639.91,101.79,TRADE
NSW1,2019/01/31 21:00:00,9156.11,87.67,TRADE
NSW1,2019/01/31 21:30:00,8898.25,89.44,TRADE
NSW1,2019/01/31 22:00:00,8584.26,70.89,TRADE
NSW1,2019/01/31 22:30:00,8351.58,75.70,TRADE
NSW1,2019/01/31 23:00:00,8060.04,70.17,TRADE
NSW1,2019/01/31 23:30:00,7803.95,62.21,TRADE
NSW1,2019/02/01 00:00:00,7621.71,61.34,TRADE
NSW1,2019/02/01 00:30:00,7453.57,63.24,TRADE
NSW1,2019/02/01 01:00:00,7213.22,66.52,TRADE
NSW1,2019/02/01 01:30:00,6961.2,81.33,TRADE
NSW1,2019/02/01 02:00:00,6768.1,82.33,TRADE
NSW1,2019/02/01 02:30:00,6616.2,79.91,TRADE
NSW1,2019/02/01 03:00:00,6597.62,67.38,TRADE
NSW1,2019/02/01 03:30:00,6597.79,70.72,TRADE
NSW1,2019/02/01 04:00:00,6662.12,79.27,TRADE
NSW1,2019/02/01 04:30:00,6871.18,82.26,TRADE
NSW1,2019/02/01 05:00:00,7088.26,80.06,TRADE
NSW1,2019/02/01 05:30:00,7535.82,70.11,TRADE
NSW1,2019/02/01 06:00:00,7874.42,79.20,TRADE
NSW1,2019/02/01 06:30:00,8261.53,81.16,TRADE
NSW1,2019/02/01 07:00:00,8542.03,81.01,TRADE
NSW1,2019/02/01 07:30:00,8672.65,72.70,TRADE
NSW1,2019/02/01 08:00:00,8678.67,80.20,TRADE
NSW1,2019/02/01 08:30:00,8717.04,79.71,TRADE
NSW1,2019/02/01 09:00:00,8734.79,78.94,TRADE
NSW1,2019/02/01 09:30:00,8649.6,72.43,TRADE
NSW1,2019/02/01 10:00:00,8708.56,98.89,TRADE
NSW1,2019/02/01 10:30:00,8638.95,91.51,TRADE
NSW1,2019/02/01 11:00:00,8663.1,88.02,TRADE
NSW1,2019/02/01 11:30:00,8525.7,82.74,TRADE
NSW1,2019/02/01 12:00:00,8573.57,85.04,TRADE
NSW1,2019/02/01 12:30:00,8485.96,82.81,TRADE
NSW1,2019/02/01 13:00:00,8462.54,82.31,TRADE
NSW1,2019/02/01 13:30:00,8462.72,85.49,TRADE
NSW1,2019/02/01 14:00:00,8517.07,89,TRADE
NSW1,2019/02/01 14:30:00,8475.9,92.51,TRADE
NSW1,2019/02/01 15:00:00,8559.97,88.47,TRADE
NSW1,2019/02/01 15:30:00,8596.51,94.65,TRADE
NSW1,2019/02/01 16:00:00,8650.59,99.54,TRADE
NSW1,2019/02/01 16:30:00,8635.59,97.58,TRADE
NSW1,2019/02/01 17:00:00,8627.13,92.83,TRADE
NSW1,2019/02/01 17:30:00,8499.8,91.61,TRADE
NSW1,2019/02/01 18:00:00,8477.41,88.84,TRADE
NSW1,2019/02/01 18:30:00,8404.57,85.33,TRADE
NSW1,2019/02/01 19:00:00,8378.98,88.82,TRADE
NSW1,2019/02/01 19:30:00,8348.17,86.85,TRADE
NSW1,2019/02/01 20:00:00,8309.86,85.06,TRADE
NSW1,2019/02/01 20:30:00,8057.78,80.45,TRADE
NSW1,2019/02/01 21:00:00,7919.62,80.07,TRADE
NSW1,2019/02/01 21:30:00,7921.78,82.11,TRADE
NSW1,2019/02/01 22:00:00,7778.22,76.27,TRADE
NSW1,2019/02/01 22:30:00,7753.57,83.47,TRADE
NSW1,2019/02/01 23:00:00,7596.27,78.08,TRADE
NSW1,2019/02/01 23:30:00,7454.62,64.56,TRADE
NSW1,2019/02/02 00:00:00,7331.15,58.76,TRADE
NSW1,2019/02/02 00:30:00,7194.42,60.78,TRADE
NSW1,2019/02/02 01:00:00,7065.91,66.13,TRADE
NSW1,2019/02/02 01:30:00,6774.61,66.04,TRADE
NSW1,2019/02/02 02:00:00,6593.28,68.73,TRADE
NSW1,2019/02/02 02:30:00,6510.77,71.07,TRADE
NSW1,2019/02/02 03:00:00,6460.32,72.04,TRADE
NSW1,2019/02/02 03:30:00,6423.03,71.89,TRADE
NSW1,2019/02/02 04:00:00,6425.01,73.05,TRADE
NSW1,2019/02/02 04:30:00,6538.08,73.34,TRADE
NSW1,2019/02/02 05:00:00,6581.15,54.14,TRADE
NSW1,2019/02/02 05:30:00,6794.11,62.03,TRADE
NSW1,2019/02/02 06:00:00,6892,65.26,TRADE
NSW1,2019/02/02 06:30:00,7133.96,49.71,TRADE
NSW1,2019/02/02 07:00:00,7406.79,64.01,TRADE
NSW1,2019/02/02 07:30:00,7702.51,72.49,TRADE
NSW1,2019/02/02 08:00:00,7885.5,69.77,TRADE
NSW1,2019/02/02 08:30:00,8029.51,67.88,TRADE
NSW1,2019/02/02 09:00:00,8077.5,75.87,TRADE
NSW1,2019/02/02 09:30:00,8181.63,78.34,TRADE
NSW1,2019/02/02 10:00:00,8192.3,80.49,TRADE
NSW1,2019/02/02 10:30:00,8272.54,83.78,TRADE
NSW1,2019/02/02 11:00:00,8181.86,79.05,TRADE
NSW1,2019/02/02 11:30:00,8222.21,81.71,TRADE
NSW1,2019/02/02 12:00:00,8112.37,78.78,TRADE
NSW1,2019/02/02 12:30:00,8024.75,76.94,TRADE
NSW1,2019/02/02 13:00:00,8023.97,80.01,TRADE
NSW1,2019/02/02 13:30:00,8060.62,78.37,TRADE
NSW1,2019/02/02 14:00:00,8054.43,73.64,TRADE
NSW1,2019/02/02 14:30:00,8135.18,75.02,TRADE
NSW1,2019/02/02 15:00:00,8227.97,81.57,TRADE
NSW1,2019/02/02 15:30:00,8378.26,84.60,TRADE
NSW1,2019/02/02 16:00:00,8490.26,81.04,TRADE
NSW1,2019/02/02 16:30:00,8581.58,72.87,TRADE
NSW1,2019/02/02 17:00:00,8753.9,85.95,TRADE
NSW1,2019/02/02 17:30:00,8842.5,87.36,TRADE
