Date,Start,End,Biomass [MWh] Original resolutions,Hydropower [MWh] Original resolutions,Wind offshore [MWh] Original resolutions,Wind onshore [MWh] Original resolutions,Photovoltaics [MWh] Original resolutions,Other renewable [MWh] Original resolutions,Nuclear [MWh] Original resolutions,Lignite [MWh] Original resolutions,Hard coal [MWh] Original resolutions,Fossil gas [MWh] Original resolutions,Hydro pumped storage [MWh] Original resolutions,Other conventional [MWh] Original resolutions
08.11.2020,12:45:00,13:00:00,1204.75,40825,23575,202,3566.75,52,1698.25,3738,,1174,151,380
08.11.2020,13:00:00,13:15:00,1201.25,419,234,191.25,3462,4925,1697.5,3744.5,,1155.5,266,37525
08.11.2020,13:15:00,13:30:00,1200.25,41625,2315,191,3273.75,4925,1697.5,3745,9835,1154.75,2675,37225
08.11.2020,13:30:00,13:45:00,1198,4165,230,188.25,3062.5,4925,1697,3768.5,9855,1164.75,2745,37175
08.11.2020,13:45:00,14:00:00,1195.5,4015,231,189.5,2826.25,4925,1697,3786.75,,1186.5,26575,374
08.11.2020,14:00:00,14:15:00,1197,40975,22675,196,2561.5,4925,1696.5,3783.75,1,1238,28425,37125
08.11.2020,14:15:00,14:30:00,1191.5,41975,2345,208.5,2264.75,4925,1697.75,3801.25,,1264.75,2785,37075
08.11.2020,14:30:00,14:45:00,1192.5,41125,25575,225,1942.5,4925,1697.75,3809.5,,1289,26575,374
08.11.2020,14:45:00,15:00:00,1192,419,27675,239.5,1602.75,4925,1697.25,3813.5,,1343.25,2775,3655
08.11.2020,15:00:00,15:15:00,1193.5,4045,2885,268.5,1250.25,4975,1698.25,3816.5,,1432,10225,37175
08.11.2020,15:15:00,15:30:00,1197.75,41125,3155,301.5,925.75,4975,1699.25,3839.75,,1465.25,199,37625
08.11.2020,15:30:00,15:45:00,1200.75,4235,33075,345.5,643.25,505,1699.25,3843,,1487.75,33225,37525
08.11.2020,15:45:00,16:00:00,1200.5,421,344,401,403.75,5375,1698.5,3853,1,1540.5,3185,384
08.11.2020,16:00:00,16:15:00,1209.5,410,35025,498,208.75,5525,1699,3857.5,,1473.75,11225,38775
08.11.2020,16:15:00,16:30:00,1214.5,41625,3725,590.75,86.25,5525,1699.5,3872,,1517.75,1935,38775
08.11.2020,16:30:00,16:45:00,1213,42575,40325,673.5,21.75,5525,1699.5,3905.25,2,1544.25,16625,388
08.11.2020,16:45:00,17:00:00,1216.5,4265,41975,764,1.5,5625,1699.5,3910,2,1560.5,37225,388
08.11.2020,17:00:00,17:15:00,1228,41525,43575,853.25,0,575,1699,3917.75,,1580.25,2605,39025
08.11.2020,17:15:00,17:30:00,1214.75,41875,456,941,0,5725,1699.25,3929.5,,1569.75,565,39125
08.11.2020,17:30:00,17:45:00,1223.75,4215,46475,1011.5,0,575,1699.5,3932.5,,1575.75,758,39025
08.11.2020,17:45:00,18:00:00,1223.5,42275,47375,1092.5,0,5725,1700.25,3929.5,,1570.75,78725,38925
08.11.2020,18:00:00,18:15:00,1234,4365,477,1144.5,0,5725,1700.75,3934.75,2,1580.25,89725,38525
08.11.2020,18:15:00,18:30:00,1229,4385,4735,1190.75,0,5725,1700.75,3939.5,,1588.75,80125,391
08.11.2020,18:30:00,18:45:00,1236.25,43575,47125,1231.5,0,575,1700.75,3941.5,2,1583,799,39175
08.11.2020,18:45:00,19:00:00,1235.75,43025,47075,1252.25,0,58,1700.5,3934,2,1614.25,63575,3935
08.11.2020,19:00:00,19:15:00,1245.25,43725,49475,1250,0,5825,1699.25,3943,,1660.75,66125,39125
08.11.2020,19:15:00,19:30:00,1241.25,4235,509,1255.75,0,585,1699.75,3941.75,,1653.75,5155,39075
08.11.2020,19:30:00,19:45:00,1242.75,4165,50925,1241,0,585,1700.5,3939.25,,1667.25,4705,39125
08.11.2020,19:45:00,20:00:00,1242.75,3995,497,1214.5,0,585,1700.75,3940.75,,1673.5,27925,3905
08.11.2020,20:00:00,20:15:00,1238.75,40675,4985,1197.25,0,585,1702.5,3947.5,,1680,5885,39225
08.11.2020,20:15:00,20:30:00,1236,40375,48725,1194,0,585,1703.5,3931.5,,1679,4525,39225
08.11.2020,20:30:00,20:45:00,1235.5,4135,46525,1204.25,0,585,1703.25,3928.5,,1687,2005,3905
08.11.2020,20:45:00,21:00:00,1232.5,39475,4495,1214.25,0,585,1702.5,3926.25,,1674.75,595,3915
08.11.2020,21:00:00,21:15:00,1227,4075,423,1193.75,0,585,1702.75,3943,,1663.5,7575,3905
08.11.2020,21:15:00,21:30:00,1223.75,405,39475,1172,0,585,1703,3943.75,2,1676.25,4625,38675
08.11.2020,21:30:00,21:45:00,1223.25,413,38975,1145.25,0,585,1703.75,3945.5,,1674.25,50,39075
08.11.2020,21:45:00,22:00:00,1222,41375,374,1112,0,585,1703.75,3943.5,1,1663,375,3905
08.11.2020,22:00:00,22:15:00,1212.75,41275,37125,1084.25,0,5875,1702.25,3948,,1633.5,75,392
08.11.2020,22:15:00,22:30:00,1212,3995,36875,1049,0,5875,1701.75,3930.5,,1603.25,75,39025
08.11.2020,22:30:00,22:45:00,1209.75,41425,349,1004.5,0,5875,1701.75,3939,1,1600.75,10275,38975
08.11.2020,22:45:00,23:00:00,1199.75,4045,33525,982.25,0,585,1702.5,3933.75,,1607.25,62,39175
08.11.2020,23:00:00,23:15:00,1194.25,41575,3315,968,0,5575,1702.25,3935,,1555.5,10175,38675
08.11.2020,23:15:00,23:30:00,1195.75,4115,32525,972,0,54,1702.5,3936.75,,1495,495,3805
08.11.2020,23:30:00,23:45:00,1193.75,40675,31875,956.25,0,5425,1702.5,3946.25,1,1465.5,3975,37975
08.11.2020,23:45:00,00:00:00,1190,40425,317,933.5,0,5425,1702.5,3925.75,,1475.25,6025,38075
09.11.2020,00:00:00,00:15:00,1182.75,41425,30125,906.75,0,5425,1702.5,3887.5,,1458.75,29875,37975
09.11.2020,00:15:00,00:30:00,1179.5,3935,30225,871.75,0,5425,1701.5,3882,,1494.75,2825,38025
09.11.2020,00:30:00,00:45:00,1177.25,3925,29375,834.5,0,5425,1702.25,3881.75,1,1497.5,26625,38125
09.11.2020,00:45:00,01:00:00,1178.5,39225,29325,826,0,5425,1702,3859.5,,1483.5,26425,3815
09.11.2020,01:00:00,01:15:00,1174.25,3935,289,810,0,5375,1703.25,3838.25,,1473.75,51225,3815
09.11.2020,01:15:00,01:30:00,1176.25,3925,2785,805.25,0,535,1702.75,3826.25,1,1473.5,532,3815
09.11.2020,01:30:00,01:45:00,1171,39125,2695,795.5,0,535,1703,3819,,1467,52675,3805
09.11.2020,01:45:00,02:00:00,1170.25,3905,273,767.75,0,535,1702.5,3803,995,1465.25,51625,37875
09.11.2020,02:00:00,02:15:00,1164.75,39175,27275,761,0,535,1703.75,3786.75,979,1482,5655,3785
09.11.2020,02:15:00,02:30:00,1167.5,392,273,747,0,535,1703.5,3773.75,981,1488.25,56175,37875
09.11.2020,02:30:00,02:45:00,1169,392,27675,742.5,0,535,1702.75,3760.25,9895,1467.75,5605,379
09.11.2020,02:45:00,03:00:00,1169.75,3925,2685,757.25,0,535,1703,3746.75,9905,1469.5,56025,38025
09.11.2020,03:00:00,03:15:00,1169.75,39325,2625,746.25,0,535,1703.25,3697,976,1448.25,5715,3795
09.11.2020,03:15:00,03:30:00,1169.75,39525,25625,742.5,0,535,1703.25,3680.75,97625,1450.25,573,3755
09.11.2020,03:30:00,03:45:00,1170,39625,249,740,0,5325,1703.25,3687.25,9905,1449.25,5715,378
09.11.2020,03:45:00,04:00:00,1170.75,3955,2505,729.75,0,535,1703.5,3691,1,1452.5,563,38125
09.11.2020,04:00:00,04:15:00,1170.75,39675,254,716.25,0,555,1703.75,3664.25,,1503.5,5575,385
09.11.2020,04:15:00,04:30:00,1171.25,39775,267,705.5,0,5575,1704.25,3669.5,,1534.75,57175,386
09.11.2020,04:30:00,04:45:00,1174,400,26925,689.75,0,5575,1704.5,3666.5,,1557.75,57575,3855
09.11.2020,04:45:00,05:00:00,1173.25,4015,27275,687.25,0,5625,1704.75,3674,,1597.5,5555,38625
09.11.2020,05:00:00,05:15:00,1180,404,27525,700.25,0,5675,1704.75,3773.75,,1729.75,3595,387
09.11.2020,05:15:00,05:30:00,1182,41625,262,720.25,0,5675,1704.75,3819.5,2,1791.75,3135,386
09.11.2020,05:30:00,05:45:00,1177.25,4165,266,717,0,5625,1704.5,3838,2,1905.5,3145,38625
09.11.2020,05:45:00,06:00:00,1179.5,404,26575,719.25,0,5625,1703.5,3862.5,,1998,3065,3875
09.11.2020,06:00:00,06:15:00,1195,4265,2525,719,0,5625,1700.5,3874.75,2,2305.75,5125,38425
09.11.2020,06:15:00,06:30:00,1201,44075,24525,726.25,0,565,1704.25,3894.25,,2428.75,26075,38475
09.11.2020,06:30:00,06:45:00,1204,44575,2545,718.25,0,5625,1704.25,3892,,2529.5,41375,3875
09.11.2020,06:45:00,07:00:00,1209,46075,259,712.5,0,57,1704,3892.5,,2617.25,6225,38975
09.11.2020,07:00:00,07:15:00,1204.75,4145,25125,734,3,5775,1705.5,3891,,2654,39225,38625
09.11.2020,07:15:00,07:30:00,1180.5,4325,2525,717.75,9.75,5775,1706.5,3883,3,2741,4325,38525
09.11.2020,07:30:00,07:45:00,1158.5,4315,24125,720.75,54.75,5775,1705.75,3893,3,2844.5,46575,38725
09.11.2020,07:45:00,08:00:00,1162,4335,2375,730,148.25,575,1706,3894.25,,2866.5,45325,3875
09.11.2020,08:00:00,08:15:00,1169,44125,23375,725,285,575,1705.75,3882,,2910,62125,38625
09.11.2020,08:15:00,08:30:00,1169.25,43175,23475,714.5,465.75,575,1705.75,3898,,2915.75,5465,38575
09.11.2020,08:30:00,08:45:00,1170,43025,23825,685.75,654,575,1705,3897.5,,2915.5,47225,387
09.11.2020,08:45:00,09:00:00,1167.75,41325,2305,666.5,847.75,575,1706.5,3879,,2942.25,43125,38825
09.11.2020,09:00:00,09:15:00,1164,426,22475,641.75,1043.75,575,1706,3881.25,,2943,44125,4005
09.11.2020,09:15:00,09:30:00,1163.75,39775,238,602,1242.75,575,1706,3871.25,,2941.75,20325,40725
09.11.2020,09:30:00,09:45:00,1164.75,39425,23525,582.25,1442.5,5725,1705.75,3873.5,,2940.25,158,41825
09.11.2020,09:45:00,10:00:00,1162.75,394,228,565.25,1621.5,5775,1706.5,3861.5,3,2950.75,12125,427
09.11.2020,10:00:00,10:15:00,1151.5,4215,2175,536.25,1814,58,1707,3867.75,3,2948,33375,42675
09.11.2020,10:15:00,10:30:00,1149.75,4205,217,529.25,1970.75,58,1707,3845,,2953.25,259,44025
09.11.2020,10:30:00,10:45:00,1148,41875,21675,508,2116,58,1706.5,3840.75,,2958.25,21675,4455
09.11.2020,10:45:00,11:00:00,1145.25,4135,218,499.75,2250.25,58,1707,3849.25,,2958.25,18875,45575
09.11.2020,11:00:00,11:15:00,1138.25,41125,215,491.5,2370,58,1707.25,3846.5,,2932.25,167,44925
09.11.2020,11:15:00,11:30:00,1133.5,4115,218,473.25,2487.5,58,1707.25,3843.75,,2920.25,1625,44525
09.11.2020,11:30:00,11:45:00,1137.5,40325,21375,468.5,2537,58,1706.75,3844.5,,2942.25,1605,44475
09.11.2020,11:45:00,12:00:00,1137,41225,219,454.25,2601,5775,1705.5,3774,,2940,27625,44525
09.11.2020,12:00:00,12:15:00,1119.75,4155,2165,447.25,2654,5775,1705.25,3721.5,,2932,3385,44525
09.11.2020,12:15:00,12:30:00,1119,39875,22425,446,2650.5,5775,1704.75,3711.5,3,2938.25,19525,44325
09.11.2020,12:30:00,12:45:00,1122,4175,23775,443.25,2602.25,5775,1703.5,3729.75,,2938.75,19775,4425
09.11.2020,12:45:00,13:00:00,1103.25,42475,25575,428.75,2562.5,5775,1702.75,3733,,2933.25,19425,442
09.11.2020,13:00:00,13:15:00,1043.5,42225,25875,429,2521.5,5775,1703,3753,,2919.5,23425,4425
09.11.2020,13:15:00,13:30:00,1054.5,42225,27175,425.5,2406,5775,1702.25,3762.5,,2919.75,10825,43775
09.11.2020,13:30:00,13:45:00,1053.25,43225,278,439.25,2312.25,5775,1702.25,3788.25,,2930.25,1695,42175
09.11.2020,13:45:00,14:00:00,1052,429,26425,441.25,2191.75,5775,1702.75,3815.75,,2917.25,213,401
09.11.2020,14:00:00,14:15:00,1054,407,2495,458.75,2001.25,5775,1701.25,3845.25,,2887.25,475,38775
09.11.2020,14:15:00,14:30:00,1053.25,42375,24625,490.75,1783.75,5775,1703.25,3866.25,,2911.5,4175,386
09.11.2020,14:30:00,14:45:00,1052.25,4265,252,512.5,1578.5,5775,1703.25,3866.5,,2918.25,71,39025
09.11.2020,14:45:00,15:00:00,1050.75,4425,24575,537.25,1329.5,5775,1702.75,3848.25,,2922,1285,4105
09.11.2020,15:00:00,15:15:00,1061.5,4055,2475,545.5,1083.75,58,1702.25,3821,3,2937.5,121,4085
09.11.2020,15:15:00,15:30:00,1100.75,44175,25325,566.5,843,5775,1702.75,3838,,2959,19825,4085
09.11.2020,15:30:00,15:45:00,1124,4525,266,580.25,603.25,5725,1703.25,3853,,2980.25,213,40875
09.11.2020,15:45:00,16:00:00,1129.75,443,2755,611.75,387.75,5725,1703.25,3828.5,3,2987.25,39625,40875
09.11.2020,16:00:00,16:15:00,1141.5,40175,27625,651,210.25,575,1702.75,3832.25,,3025.75,42775,40875
09.11.2020,16:15:00,16:30:00,1145.75,3975,27475,678.5,91.5,575,1702.75,3840.75,,3024,58775,40925
09.11.2020,16:30:00,16:45:00,1146.25,42375,28025,723.5,24.25,5775,1702.75,3861.75,,3020.5,65075,4125
09.11.2020,16:45:00,17:00:00,1150,43925,29325,756.75,1.5,58,1703.5,3855.75,3,3028,72075,4125
09.11.2020,17:00:00,17:15:00,1161.75,44125,302,786,0,5825,1702.75,3845.5,,3062.25,69775,41375
09.11.2020,17:15:00,17:30:00,1165.25,4485,317,828.25,0,585,1701.75,3869,,3105.25,8465,4135
09.11.2020,17:30:00,17:45:00,1161.5,45125,32925,870.5,0,585,1702,3865.25,,3156.75,804,412
09.11.2020,17:45:00,18:00:00,1160.5,44425,34275,891,0,585,1701.75,3860.75,,3153.5,78825,4135
09.11.2020,18:00:00,18:15:00,1174.5,44575,341,913,0,585,1702.75,3882.75,,3155,830,4135
09.11.2020,18:15:00,18:30:00,1176.5,44575,344,918.25,0,5875,1703,3887.5,,3155.5,8105,40975
09.11.2020,18:30:00,18:45:00,1183.25,44775,35525,940.75,0,5875,1703.75,3889,,3153.25,8215,40975
09.11.2020,18:45:00,19:00:00,1211.5,43725,3595,942.25,0,5875,1705,3885.25,4,3154.25,802,412
09.11.2020,19:00:00,19:15:00,1230.25,45225,368,938.5,0,5875,1707.25,3886.25,4,3161,707,411
09.11.2020,19:15:00,19:30:00,1238,4425,37475,929.75,0,5875,1707,3885.5,4,3158.75,5625,402
09.11.2020,19:30:00,19:45:00,1179,4355,36225,948.25,0,5875,1706.75,3896.25,4,3166.75,499,386
09.11.2020,19:45:00,20:00:00,1165.5,42325,3655,928.5,0,5875,1706,3900.5,3,3166.5,386,38575
09.11.2020,20:00:00,20:15:00,1152.75,4395,3675,926.25,0,5875,1706.25,3891.25,,3130.25,2055,3865
09.11.2020,20:15:00,20:30:00,1176.5,42275,335,942.75,0,5875,1706,3867.75,,3098.25,805,3865
09.11.2020,20:30:00,20:45:00,1203,4345,321,958.75,0,5875,1706.25,3863,,2997.5,175,38475
09.11.2020,20:45:00,21:00:00,1220.25,43675,33625,975.25,0,59,1706,3864.75,3,2895.25,1525,38525
09.11.2020,21:00:00,21:15:00,1214,4435,3445,974,0,59,1706.5,3862.75,3,2794.75,6125,38325
09.11.2020,21:15:00,21:30:00,1213.5,438,361,969.5,0,59,1706.25,3860,,2795.25,175,3845
09.11.2020,21:30:00,21:45:00,1212.5,423,384,989.75,0,59,1706,3857,,2770.25,18,385
09.11.2020,21:45:00,22:00:00,1202.75,4325,388,998,0,59,1706,3843.75,,2775.75,1075,385
09.11.2020,22:00:00,22:15:00,1194.25,45375,39975,1000.75,0,59,1706,3862.5,3,2762.75,10425,38275
09.11.2020,22:15:00,22:30:00,1198.25,4365,40125,995,0,5925,1706.5,3855.75,3,2769,72,3865
09.11.2020,22:30:00,22:45:00,1197.75,4415,39425,974.25,0,5925,1707,3858.25,3,2744.5,64,38425
09.11.2020,22:45:00,23:00:00,1192.25,43925,37675,957.5,0,5925,1707.25,3847.75,,2733.5,20,3855
09.11.2020,23:00:00,23:15:00,1186,45875,377,946.5,0,5825,1703,3858.5,,2561.5,32125,38275
09.11.2020,23:15:00,23:30:00,1186.75,44175,37225,951.5,0,5725,1707,3864.25,2,2449.25,30525,38275
09.11.2020,23:30:00,23:45:00,1180.75,44825,35525,924.5,0,5725,1707.75,3861,2,2422.25,29275,3825
09.11.2020,23:45:00,00:00:00,1184,43275,3385,911.75,0,57,1707.25,3857.25,2,2421.5,30025,3825
10.11.2020,00:00:00,00:15:00,1172.25,449,33925,895.75,0,5525,1707.5,3837.75,2,2286.5,327,3745
10.11.2020,00:15:00,00:30:00,1169,45175,345,889.75,0,55,1705.25,3820.25,,2292.5,29825,376
10.11.2020,00:30:00,00:45:00,1170.5,45075,3455,886.25,0,55,1705.25,3787.25,2,2279.5,298,37525
10.11.2020,00:45:00,01:00:00,1169,447,33775,906.5,0,545,1707,3768.5,,2247,33075,37175
10.11.2020,01:00:00,01:15:00,1169.75,46675,33825,885,0,535,1708.75,3754.25,,2224.25,59075,37175
10.11.2020,01:15:00,01:30:00,1163.5,46475,32475,867.75,0,535,1708.25,3741.75,,2216,5925,371
10.11.2020,01:30:00,01:45:00,1168,467,316,862.5,0,535,1707,3750.5,,2197.75,5945,3705
10.11.2020,01:45:00,02:00:00,1166.5,4605,2895,855.25,0,535,1707,3763,,2154.25,5915,36875
10.11.2020,02:00:00,02:15:00,1164.5,463,273,845.75,0,535,1709.5,3774.5,,2083,58775,36925
10.11.2020,02:15:00,02:30:00,1163.75,45575,251,834,0,5325,1709,3776.75,2,2085.25,58875,36975
10.11.2020,02:30:00,02:45:00,1156.75,449,23925,836.25,0,53,1709.25,3775,2,2095,58825,36825
10.11.2020,02:45:00,03:00:00,1158.5,436,23275,820,0,53,1708.75,3781,,2085,5885,3665
10.11.2020,03:00:00,03:15:00,1161.5,42675,22225,802.25,0,53,1709.75,3778.5,,1994.5,58725,36525
10.11.2020,03:15:00,03:30:00,1163.5,43575,209,788,0,53,1709,3781.5,,1996.25,588,3655
10.11.2020,03:30:00,03:45:00,1165,43925,19525,784,0,53,1709,3779.75,2,2017,59275,36625
10.11.2020,03:45:00,04:00:00,1165.5,42475,200,756,0,5375,1710.5,3784.5,,2034.25,5835,37025
10.11.2020,04:00:00,04:15:00,1166.75,42875,21125,742.25,0,5475,1709.5,3794.75,2,2127,59075,37225
10.11.2020,04:15:00,04:30:00,1166.75,4305,2195,737.75,0,5475,1710,3791.25,,2139.75,5895,37225
10.11.2020,04:30:00,04:45:00,1168.5,43625,241,724.25,0,545,1709.5,3799.25,,2194.25,5895,37225
10.11.2020,04:45:00,05:00:00,1167,42925,25025,728,0,55,1710,3808.25,2,2234,58775,3725
10.11.2020,05:00:00,05:15:00,1175.25,4205,25775,733.25,0,565,1710,3825.75,,2331.25,522,37625
10.11.2020,05:15:00,05:30:00,1174.25,42225,27125,724.75,0,565,1710,3850.5,2,2373.75,51625,37475
10.11.2020,05:30:00,05:45:00,1176.75,42475,267,707.75,0,565,1710.25,3859.75,,2465.25,5145,37475
10.11.2020,05:45:00,06:00:00,1179,4345,2695,701.5,0,5675,1709.75,3870,,2603.25,52525,377
10.11.2020,06:00:00,06:15:00,1183,43025,286,689,0,5875,1705,3861.5,3,2845.5,7275,3805
10.11.2020,06:15:00,06:30:00,1196.25,43275,2865,690.25,0,59,1709,3890.25,3,2921.5,10375,3785
10.11.2020,06:30:00,06:45:00,1198,448,284,661.75,0,59,1710.75,3916.5,3,2997.75,15375,38075
10.11.2020,06:45:00,07:00:00,1203.25,447,26925,658.5,0,59,1712.5,3936,3,3048.5,1945,381
10.11.2020,07:00:00,07:15:00,1218.5,433,267,666,3.25,5875,1712.75,3947.5,,3079.75,6125,38275
10.11.2020,07:15:00,07:30:00,1224.5,432,276,667.5,9.75,5875,1712.75,3966.75,,3138.5,154,37825
10.11.2020,07:30:00,07:45:00,1230.25,4245,308,657,24.5,5875,1712,3977,,3156.25,1715,3785
10.11.2020,07:45:00,08:00:00,1234.75,42575,30575,663.25,71.5,5875,1712.25,3985,,3216.5,2175,3805
10.11.2020,08:00:00,08:15:00,1240.5,41675,30025,666.5,151.25,5875,1712.75,3990,,3261.25,35575,37775
10.11.2020,08:15:00,08:30:00,1236.25,41825,311,654.25,257.75,5875,1712.25,3989.75,3,3283.5,32025,37975
10.11.2020,08:30:00,08:45:00,1242.25,4155,31325,656,370.25,5875,1712.5,3998.75,,3286.25,2625,3795
10.11.2020,08:45:00,09:00:00,1240.5,41425,31425,662.25,496.75,5875,1712,3989.25,,3276,25125,37825
10.11.2020,09:00:00,09:15:00,1235.75,42575,32125,643.5,666.5,585,1712.75,4000.25,,3196.25,1695,39275
10.11.2020,09:15:00,09:30:00,1230.5,4155,3145,630.25,802,585,1712.5,4007.75,,3171.75,15475,40325
10.11.2020,09:30:00,09:45:00,1230.75,41525,30275,621.25,935.75,585,1713,4023,,3168,15625,4175
10.11.2020,09:45:00,10:00:00,1222.75,407,289,619.75,1044,585,1712.75,4030,3,3159.75,134,41925
10.11.2020,10:00:00,10:15:00,1213.5,41675,28375,590.5,1142.5,585,1713.5,4039.75,,3162.25,293,42675
10.11.2020,10:15:00,10:30:00,1217,41325,281,576.75,1254.25,585,1713,4040.5,,3163.25,2785,43625
10.11.2020,10:30:00,10:45:00,1223.5,41575,275,561.75,1352,585,1713,4031.25,,3156.5,25125,43725
10.11.2020,10:45:00,11:00:00,1226,41175,27225,550.5,1414.25,585,1712.75,4024,,3147.5,237,44675
10.11.2020,11:00:00,11:15:00,1217.25,411,26525,543.75,1484.25,585,1707.75,4029.75,,3123.75,1015,44675
10.11.2020,11:15:00,11:30:00,1218.5,4125,2565,526.25,1541.25,585,1674.75,4026.25,3,3115.5,1075,4415
10.11.2020,11:30:00,11:45:00,1219.75,41825,258,525.5,1568.5,585,1665.5,4022.5,,3126.25,140,44125
10.11.2020,11:45:00,12:00:00,1221,43825,26125,495.5,1591.75,585,1698,4030.5,,3093.5,152,4415
10.11.2020,12:00:00,12:15:00,1206.75,43275,27325,487.25,1612.5,585,1708.75,4030.75,3,3106.5,17175,4435
10.11.2020,12:15:00,12:30:00,1203.75,42375,278,490.75,1629.75,585,1710.75,4026,3,3106.5,1265,4425
10.11.2020,12:30:00,12:45:00,1205.75,42575,281,493,1609.75,585,1709.5,4032.25,,3123.75,100,44125
10.11.2020,12:45:00,13:00:00,1207.5,4215,2665,482.25,1565,585,1709.5,4026.25,3,3126,117,44175
10.11.2020,13:00:00,13:15:00,1201.75,4205,25525,474.5,1518.75,585,1709.5,4032.25,,3122,1045,44175
10.11.2020,13:15:00,13:30:00,1197.75,421,244,472.75,1437.25,585,1709.25,4033.75,,3139.5,96,429
10.11.2020,13:30:00,13:45:00,1197.5,44575,227,468.5,1361.25,585,1708.25,4032,,3144.75,1315,4125
10.11.2020,13:45:00,14:00:00,1194.25,432,19825,463.75,1279.75,585,1708.25,4028,,3139.25,1035,39975
10.11.2020,14:00:00,14:15:00,1198.25,45825,1545,470.75,1176.25,585,1708,4038.25,,3150,153,38075
10.11.2020,14:15:00,14:30:00,1201.75,45175,15725,467.75,1048.5,585,1708,4033.75,,3161.25,1685,382
10.11.2020,14:30:00,14:45:00,1202.25,44075,14275,488.5,914.5,585,1707.5,4027,,3174.5,1855,39275
10.11.2020,14:45:00,15:00:00,1199,4545,1405,497.75,769,585,1708.25,4024.5,3,3205,231,40675
10.11.2020,15:00:00,15:15:00,1205.25,42875,14525,500.75,616.25,585,1707.5,4025,,3226.5,34375,403
10.11.2020,15:15:00,15:30:00,1207.75,42475,14525,509.5,466.5,585,1707.75,4018.25,4,3278.75,33825,4035
10.11.2020,15:30:00,15:45:00,1209,4275,14975,528.5,332,585,1708,4022.25,,3339.25,280,407
10.11.2020,15:45:00,16:00:00,1215,429,1565,526,221.25,585,1707,4015,,3354,325,4045
10.11.2020,16:00:00,16:15:00,1224,4375,157,566.75,128,585,1704.25,4015,,3343,28675,40275
10.11.2020,16:15:00,16:30:00,1231.25,4295,15675,581,56.5,585,1706,4028.5,,3357.25,33775,40275
10.11.2020,16:30:00,16:45:00,1234.25,45425,15725,590.75,13.5,585,1705.25,4037.5,4,3359.75,424,40475
10.11.2020,16:45:00,17:00:00,1234,45575,1545,606.25,0.75,585,1706.75,4036,,3360.25,65025,40225
10.11.2020,17:00:00,17:15:00,1244.25,43475,15125,624,0,585,1706.75,4017.5,4,3375.25,77825,405
10.11.2020,17:15:00,17:30:00,1244.25,45325,15825,644.5,0,5875,1707.75,4006,,3366.75,987,4065
10.11.2020,17:30:00,17:45:00,1247.25,43225,1505,656.5,0,5875,1707.25,4019.5,4,3375.75,9605,4055
10.11.2020,17:45:00,18:00:00,1249.5,4415,15175,678.75,0,5875,1707.5,4027.5,4,3379.25,,40625
10.11.2020,18:00:00,18:15:00,1250.25,45475,15425,683.5,0,5875,1707,4021,,3374.25,,407
10.11.2020,18:15:00,18:30:00,1251,4605,15775,680.75,0,5875,1707.25,4013.5,,3397.25,8965,40625
10.11.2020,18:30:00,18:45:00,1251,472,14975,669,0,5875,1707.25,4005.5,,3395.25,90925,39775
10.11.2020,18:45:00,19:00:00,1250.75,473,13575,663,0,5875,1707.25,4010.25,,3399.25,87475,405
10.11.2020,19:00:00,19:15:00,1247.75,47575,1395,660.5,0,5875,1706.75,4020.25,,3346.5,77675,40575
10.11.2020,19:15:00,19:30:00,1245.75,46325,14525,647.25,0,5875,1707,4023.25,3,3319.5,5465,38975
10.11.2020,19:30:00,19:45:00,1245,45525,13725,647,0,5875,1706.5,4027.75,,3283.75,56725,376
10.11.2020,19:45:00,20:00:00,1243.75,4525,1365,647,0,5875,1705.5,4028,3,3269,349,382
10.11.2020,20:00:00,20:15:00,1233.25,4665,13675,618.25,0,5875,1707.5,4029.75,,3240.25,4745,381
10.11.2020,20:15:00,20:30:00,1222.25,4605,1385,590.75,0,5875,1706,4016.25,,3182.25,25175,382
10.11.2020,20:30:00,20:45:00,1219.75,44275,13125,582.5,0,5875,1706.75,3994.75,,3137.5,1565,383
10.11.2020,20:45:00,21:00:00,1223.5,4495,14025,550.75,0,5875,1705.75,3956,3,3100.25,6075,3815
10.11.2020,21:00:00,21:15:00,1211.75,45575,1305,532.75,0,5875,1707.5,3924,,3053.75,22475,382
10.11.2020,21:15:00,21:30:00,1205.75,4555,1315,516,0,5875,1706.75,3924.5,3,3023.75,15125,382
10.11.2020,21:30:00,21:45:00,1213.5,44975,13825,512.25,0,59,1705.75,3928,,3021.5,90,3825
10.11.2020,21:45:00,22:00:00,1210.5,440,139,513.75,0,59,1705,3876.5,,2957,3975,3795
10.11.2020,22:00:00,22:15:00,1202.5,46875,1355,500.75,0,5925,1706.25,3889,,2853.75,2815,37875
10.11.2020,22:15:00,22:30:00,1200.5,449,1265,484.25,0,5925,1706.25,3906.25,,2842.75,2125,3795
10.11.2020,22:30:00,22:45:00,1198.5,45225,11475,471.5,0,5925,1706,3902.5,,2840.5,213,3795
10.11.2020,22:45:00,23:00:00,1199.75,43925,108,458.25,0,59,1704.75,3888.5,,2791.25,17325,37825
10.11.2020,23:00:00,23:15:00,1189.5,44375,105,431.5,0,575,1706.75,3913,,2717.25,39575,3765
10.11.2020,23:15:00,23:30:00,1189.5,440,10075,407.5,0,575,1705.75,3905.25,,2609.75,3665,378
