Date,Start,End,Biomass [MWh] Original resolutions,Hydropower [MWh] Original resolutions,Wind offshore [MWh] Original resolutions,Wind onshore [MWh] Original resolutions,Photovoltaics [MWh] Original resolutions,Other renewable [MWh] Original resolutions,Nuclear [MWh] Original resolutions,Lignite [MWh] Original resolutions,Hard coal [MWh] Original resolutions,Fossil gas [MWh] Original resolutions,Hydro pumped storage [MWh] Original resolutions,Other conventional [MWh] Original resolutions
14.12.2022,11:15:00,11:30:00,1206.5,329,745,1200,782,40,929.75,3907.25,,2238.25,993,480
14.12.2022,11:30:00,11:45:00,1205.5,34675,68825,1069.75,831.5,385,929.75,3918.75,,2225.75,1,4795
14.12.2022,11:45:00,12:00:00,1205.75,3245,6665,972.25,870,3825,929.25,3906.5,4,2234.5,94725,47875
14.12.2022,12:00:00,12:15:00,1191.5,32675,6065,906.75,883,38,928.5,3915,4,2189.75,57125,47875
14.12.2022,12:15:00,12:30:00,1187.75,322,5015,815.5,876.75,375,928.5,3908.5,,2183.25,4545,47625
14.12.2022,12:30:00,12:45:00,1187.75,33475,492,742.25,876.5,3575,928,3932,,2173.25,39925,46625
14.12.2022,12:45:00,13:00:00,1190.5,342,546,688.5,868.75,3575,928,3936.75,,2173.75,39175,469
14.12.2022,13:00:00,13:15:00,1186.5,34925,56175,633.25,854.25,3475,927.75,3991.75,,2205.25,624,475
14.12.2022,13:15:00,13:30:00,1187.5,34875,569,584,819.25,34,927.5,4018.5,,2199.5,705,475
14.12.2022,13:30:00,13:45:00,1188.75,342,540,537.5,771.25,3525,927.5,4021,4,2205.75,7295,47825
14.12.2022,13:45:00,14:00:00,1191.25,3175,632,502.5,696,3725,927.75,4024.5,,2223.75,64775,47825
14.12.2022,14:00:00,14:15:00,1191.75,3085,563,469.5,618,385,928.25,4032,,2205.25,601,46925
14.12.2022,14:15:00,14:30:00,1195,3295,527,484.75,527.75,385,928.5,4033.25,,2201.25,664,4505
14.12.2022,14:30:00,14:45:00,1194.25,32125,53425,497.75,432,3875,928.5,4042,,2208.5,78375,433
14.12.2022,14:45:00,15:00:00,1196.75,31775,6285,517,336,3875,928.5,4052.75,,2207.75,90825,3785
14.12.2022,15:00:00,15:15:00,1201.75,3135,74675,499.75,242.75,3875,928.25,4066.5,,2203.25,476,38075
14.12.2022,15:15:00,15:30:00,1202.5,33275,69275,524.5,155.75,3875,928.5,4074.25,,2210.5,63525,38525
14.12.2022,15:30:00,15:45:00,1203.5,3265,742,570.5,81.5,3875,928.5,4064.25,4,2212,8265,400
14.12.2022,15:45:00,16:00:00,1212,321,700,619,31.75,3875,928.5,4052.25,,2217.75,80925,39875
14.12.2022,16:00:00,16:15:00,1226.75,33025,65325,656.25,8.5,3875,929,4040.75,,2227.75,88125,4015
14.12.2022,16:15:00,16:30:00,1232.75,332,6575,678.5,1,3875,928.75,4047.75,,2234.25,1,41125
14.12.2022,16:30:00,16:45:00,1237.25,36575,781,699.5,0.25,3875,928.75,4047.75,,2235.25,966,42575
14.12.2022,16:45:00,17:00:00,1242.5,34575,79625,744.25,0,3875,929,4043,4,2236.25,,4265
14.12.2022,17:00:00,17:15:00,1248.75,33575,68325,788.5,0,3875,929.25,4041.25,,2246.75,,4265
14.12.2022,17:15:00,17:30:00,1250,327,66825,803,0,39,929,4045.75,,2249.5,,42625
14.12.2022,17:30:00,17:45:00,1251,336,57675,798.25,0,3875,928.75,4054.25,,2250.75,,4255
14.12.2022,17:45:00,18:00:00,1251.75,334,60225,773.75,0,3875,928.75,4048.75,,2251.75,2,428
14.12.2022,18:00:00,18:15:00,1253,33825,59275,770.25,0,3875,928.5,4045.75,,2246,,427
14.12.2022,18:15:00,18:30:00,1256.25,33725,5565,769.5,0,39,928.75,4050.75,,2245.75,,42725
14.12.2022,18:30:00,18:45:00,1258.5,3375,517,799.25,0,39,928.5,4049.75,,2245.75,2,408
14.12.2022,18:45:00,19:00:00,1261.75,33925,49525,842,0,39,929,4042,,2246.25,,401
14.12.2022,19:00:00,19:15:00,1255,34475,48275,876.25,0,39,928.5,4039.75,,2245.5,,37725
14.12.2022,19:15:00,19:30:00,1250.25,353,50025,885.75,0,39,928.75,4046,,2223.5,93575,38225
14.12.2022,19:30:00,19:45:00,1248,331,60425,918,0,39,928.75,4041.5,,2170,76775,38475
14.12.2022,19:45:00,20:00:00,1243.5,3305,70375,968,0,39,929.25,4046.25,4,2094.75,73625,3835
14.12.2022,20:00:00,20:15:00,1219.5,32175,6235,1011.75,0,39,929,4052,3,2078.5,7205,38025
14.12.2022,20:15:00,20:30:00,1209.75,32675,5325,1044,0,39,929.25,4044,3,2044.25,503,37975
14.12.2022,20:30:00,20:45:00,1209.5,306,676,1071.5,0,39,929.5,4034.5,3,2019.75,3745,37925
14.12.2022,20:45:00,21:00:00,1207.25,3135,75575,1090.25,0,39,929.5,3961.25,,1998,4745,359
14.12.2022,21:00:00,21:15:00,1191.25,314,79525,1133,0,39,929.5,3923.25,,1988,16175,33825
14.12.2022,21:15:00,21:30:00,1186.75,30625,82925,1157,0,39,929.75,3912,,1987.75,10825,34025
14.12.2022,21:30:00,21:45:00,1186.75,302,8125,1218.5,0,3875,929.75,3923.75,,1963,7025,33825
14.12.2022,21:45:00,22:00:00,1185,303,801,1284.5,0,39,929.5,3938.25,,1946.75,8075,3375
14.12.2022,22:00:00,22:15:00,1173.75,3065,88275,1305.5,0,3875,929.75,3883.25,,1850.5,81,3385
14.12.2022,22:15:00,22:30:00,1170.5,2945,8155,1316.5,0,39,929.75,3837.5,,1837,28,33775
14.12.2022,22:30:00,22:45:00,1168.5,2995,7915,1344,0,39,929.25,3824.5,3,1790.75,2175,33825
14.12.2022,22:45:00,23:00:00,1169.25,32375,831,1363.25,0,39,929.5,3814.5,4,1673.5,3,3385
14.12.2022,23:00:00,23:15:00,1161.5,3065,94225,1398.75,0,39,929.5,3757.25,,1666.25,5,33575
14.12.2022,23:15:00,23:30:00,1161,292,97375,1430,0,39,929.25,3712.75,,1675.75,5,33525
14.12.2022,23:30:00,23:45:00,1160.5,293,,1468,0,39,929.5,3689.25,,1674.25,5,335
14.12.2022,23:45:00,00:00:00,1158.75,293,,1531.5,0,39,928.25,3640,4,1602,25,33425
15.12.2022,00:00:00,00:15:00,1148.75,30925,,1553.5,0,3875,927.25,3509.75,,1490.5,5675,3365
15.12.2022,00:15:00,00:30:00,1150.5,29425,97475,1530.5,0,3875,927.75,3505,,1427.5,745,33525
15.12.2022,00:30:00,00:45:00,1149.75,2905,888,1661,0,3875,927.25,3497.25,,1421.75,6375,33725
15.12.2022,00:45:00,01:00:00,1149.25,28825,89725,1692.75,0,39,927.75,3471.75,3,1424,4075,338
15.12.2022,01:00:00,01:15:00,1148,292,99125,1743.75,0,39,927.75,3502.75,,1461.25,405,33725
15.12.2022,01:15:00,01:30:00,1146.25,28975,,1768.5,0,39,927.75,3497.75,,1451.5,405,338
15.12.2022,01:30:00,01:45:00,1147.5,28925,90175,1756.25,0,39,927.5,3495.5,,1445.25,405,3375
15.12.2022,01:45:00,02:00:00,1150,28975,90275,1782.75,0,39,928.25,3476.5,,1417.25,405,337
15.12.2022,02:00:00,02:15:00,1150.5,303,7475,1848.5,0,39,929.75,3503.75,,1455.25,6975,3375
15.12.2022,02:15:00,02:30:00,1154,2905,73225,1892,0,39,929.75,3504.25,3,1461.5,4025,3365
15.12.2022,02:30:00,02:45:00,1152.75,30025,6635,1922,0,39,929.75,3499.25,,1476.25,4025,336
15.12.2022,02:45:00,03:00:00,1151.75,289,693,1960.5,0,39,929.25,3498.25,,1480,4025,335
15.12.2022,03:00:00,03:15:00,1147.5,28975,78875,1962.25,0,39,929,3500,,1471,40,33275
15.12.2022,03:15:00,03:30:00,1150,28575,6585,1948.25,0,39,929.25,3492,,1461.75,40,331
15.12.2022,03:30:00,03:45:00,1147.5,28625,6535,1948,0,39,929.5,3484.75,,1442,40,3345
15.12.2022,03:45:00,04:00:00,1148,28375,8205,1935.75,0,39,929.25,3493.75,,1428,4075,3355
15.12.2022,04:00:00,04:15:00,1149.75,28825,7545,1896.25,0,39,929,3507.5,,1434.25,425,3325
15.12.2022,04:15:00,04:30:00,1151.5,288,83075,1824,0,39,929,3507,,1435.5,4225,333
15.12.2022,04:30:00,04:45:00,1152,29075,839,1841,0,39,928.75,3499.5,,1463.75,42,33325
15.12.2022,04:45:00,05:00:00,1153.25,2875,84875,1870.25,0,39,928.75,3505,,1492.75,425,33325
15.12.2022,05:00:00,05:15:00,1158,28525,,1904.5,0,39,928.5,3507,,1502.5,4175,332
15.12.2022,05:15:00,05:30:00,1158,28375,1,1944.25,0,39,928.75,3519,,1553.75,415,329
15.12.2022,05:30:00,05:45:00,1159.25,29825,96975,1931.5,0,39,928.25,3522.25,,1622,6525,330
15.12.2022,05:45:00,06:00:00,1163.75,28425,93725,1924.25,0,39,928.5,3530.75,,1683.5,5625,33075
15.12.2022,06:00:00,06:15:00,1174.25,28175,89325,1966.25,0,39,927.25,3561.25,,1751.75,42,3325
15.12.2022,06:15:00,06:30:00,1179.75,28675,91425,1988.5,0,39,928,3584.25,,1787.25,1425,33075
15.12.2022,06:30:00,06:45:00,1179,3555,90875,2013.75,0,39,928,3602,,1868.5,308,3285
15.12.2022,06:45:00,07:00:00,1184.25,34775,91625,2004,0,39,928.25,3634.75,,1923,388,333
15.12.2022,07:00:00,07:15:00,1202,317,946,2011.25,0,39,927.25,3742.5,,1953.5,4235,34275
15.12.2022,07:15:00,07:30:00,1209.25,335,79525,2016.75,0,3925,928.75,3809.25,,1984.75,453,38075
15.12.2022,07:30:00,07:45:00,1219,33825,7335,2054.5,0,3925,929.25,3810.25,,2037.5,59775,3935
15.12.2022,07:45:00,08:00:00,1229.75,337,84925,2058,0.25,3925,929.25,3810.25,,2037.25,7585,4035
15.12.2022,08:00:00,08:15:00,1240.5,334,86875,2053.75,3,3925,929.25,3812.75,,2043.75,,4205
15.12.2022,08:15:00,08:30:00,1243.5,34625,701,2087.25,16.5,3925,929,3817.25,3,2041.75,1,423
15.12.2022,08:30:00,08:45:00,1244,3565,731,2126.5,54,3925,928.5,3817.25,,2040,,42725
15.12.2022,08:45:00,09:00:00,1242.5,35075,84725,2126.75,147,3925,928.5,3818,,2041.25,,430
15.12.2022,09:00:00,09:15:00,1239,3865,7695,2031.5,251.25,39,928.5,3795.75,,2062.25,,44125
15.12.2022,09:15:00,09:30:00,1237.5,35725,763,1982.5,351,38,928.5,3793,3,2100.25,1,45225
15.12.2022,09:30:00,09:45:00,1240.5,36475,72375,1968.75,443.25,38,928,3797.25,3,2118,,45225
15.12.2022,09:45:00,10:00:00,1237.5,35475,70175,1942.75,516.25,38,928,3793.25,,2147,,459
15.12.2022,10:00:00,10:15:00,1226,3745,636,1864.5,582.25,38,928.25,3785.5,3,2199,1,458
15.12.2022,10:15:00,10:30:00,1217.75,370,707,1781.75,672.5,38,928,3777.25,,2213.25,,4625
15.12.2022,10:30:00,10:45:00,1216.5,36125,6475,1676,765.5,38,927.75,3773,,2233.25,,47325
15.12.2022,10:45:00,11:00:00,1219.5,377,643,1591,842.75,38,927.75,3775.25,,2233,,47275
15.12.2022,11:00:00,11:15:00,1212.75,39525,697,1547.5,912,38,927.5,3783.5,,2237.5,8945,47325
15.12.2022,11:15:00,11:30:00,1210,35625,70575,1469.25,1013.25,38,927.25,3796.25,,2236,84525,4715
15.12.2022,11:30:00,11:45:00,1204.25,36225,64075,1411.25,1071.25,38,927.25,3799.5,,2242,838,471
15.12.2022,11:45:00,12:00:00,1203.5,3495,59925,1395.25,1129.25,38,927.5,3794,,2250.5,80625,473
15.12.2022,12:00:00,12:15:00,1194.75,2965,58825,1344.5,1169.25,38,927.25,3795,,2236.75,48325,479
15.12.2022,12:15:00,12:30:00,1194.5,2945,5255,1293.75,1165,3775,926.75,3792.75,,2220.5,395,477
15.12.2022,12:30:00,12:45:00,1193.75,31175,61475,1259.25,1182,3775,926.75,3791.75,,2173.5,3875,47825
15.12.2022,12:45:00,13:00:00,1195.25,29425,484,1236,1163,3775,927,3790.5,,2211.25,31575,47975
15.12.2022,13:00:00,13:15:00,1192.5,331,38625,1203.75,1121,375,927.25,3801.5,,2228,45475,48025
15.12.2022,13:15:00,13:30:00,1192,3305,40825,1173.25,1051.5,375,927,3798.5,,2223.25,468,473
15.12.2022,13:30:00,13:45:00,1193,31275,4175,1144.75,982.75,375,927,3795.75,,2218.75,44725,4505
15.12.2022,13:45:00,14:00:00,1197.5,32725,3505,1150.25,882.5,375,926.25,3797.75,3,2207.5,42425,42825
15.12.2022,14:00:00,14:15:00,1198.75,355,283,1131.25,787.25,375,926,3794,,2211.5,533,40425
15.12.2022,14:15:00,14:30:00,1203,39825,3175,1139.5,679,375,926.25,3792.5,,2210.75,61475,40425
15.12.2022,14:30:00,14:45:00,1201.25,37325,4075,1144,574,385,926.25,3788.25,3,2225.25,684,40275
15.12.2022,14:45:00,15:00:00,1205,37675,32825,1136,455,385,926.25,3787.25,,2229.75,71325,40425
15.12.2022,15:00:00,15:15:00,1211.75,36075,35575,1157.75,336,385,925.75,3793.75,3,2255,57075,4045
15.12.2022,15:15:00,15:30:00,1214.5,35725,426,1229,218.5,385,925.25,3791.25,,2256.75,627,40325
15.12.2022,15:30:00,15:45:00,1218,34475,4635,1296.5,116,385,926,3788.25,3,2257.75,70825,4035
15.12.2022,15:45:00,16:00:00,1224,346,52125,1376.75,44.5,3875,926,3783.75,3,2261,6965,4025
15.12.2022,16:00:00,16:15:00,1240.75,34775,5885,1426.25,10.75,3875,926.25,3787,,2270.25,5505,39925
15.12.2022,16:15:00,16:30:00,1247.25,356,624,1475.75,1.25,3875,925.75,3796.5,,2270.5,52675,400
15.12.2022,16:30:00,16:45:00,1247.75,36525,68125,1536.75,0,385,925.75,3797,,2270.5,63675,40075
15.12.2022,16:45:00,17:00:00,1251,37275,7565,1561.5,0,385,925.5,3792.75,,2270.5,777,401
15.12.2022,17:00:00,17:15:00,1253.5,35725,815,1601.5,0,3775,925.75,3792,,2271.25,92675,4015
15.12.2022,17:15:00,17:30:00,1253.5,35525,8495,1654.25,0,3775,925.75,3789,,2271.25,97475,40125
15.12.2022,17:30:00,17:45:00,1256.75,3425,8575,1708.5,0,3775,926,3793.5,,2272.25,87575,40125
15.12.2022,17:45:00,18:00:00,1256.25,334,87075,1762.5,0,3775,926,3810.75,,2272,84375,40275
15.12.2022,18:00:00,18:15:00,1254.5,35425,911,1818.5,0,3775,926,3796.5,3,2272.75,1,40225
15.12.2022,18:15:00,18:30:00,1257.25,3505,,1874.75,0,3775,926,3795.25,,2273.5,8875,402
15.12.2022,18:30:00,18:45:00,1257.75,34625,,1914.25,0,3775,925.75,3802.75,3,2267.25,72425,39975
15.12.2022,18:45:00,19:00:00,1257,349,,1962.75,0,3775,925.75,3800.75,,2222.75,6245,40125
15.12.2022,19:00:00,19:15:00,1254.75,34275,1,1990.75,0,3775,925,3796.75,3,2165,4815,39625
15.12.2022,19:15:00,19:30:00,1252,340,,2013,0,3775,924.5,3803,,2141.75,33575,39675
15.12.2022,19:30:00,19:45:00,1249.25,32975,,2035.75,0,3775,924.25,3798.25,,2092,26375,3835
15.12.2022,19:45:00,20:00:00,1247.5,33325,,2056.5,0,3775,924.5,3802.25,3,2067.5,22875,3805
15.12.2022,20:00:00,20:15:00,1223.5,346,,2050.25,0,3775,924.25,3796.25,,2035.75,319,3795
15.12.2022,20:15:00,20:30:00,1218.5,317,,1997.75,0,38,923.25,3782.25,,2031.5,2405,3785
15.12.2022,20:30:00,20:45:00,1214.25,32125,,1950.25,0,38,922.5,3775.5,,2012.75,10725,375
15.12.2022,20:45:00,21:00:00,1215.5,31425,1,1879,0,38,922.5,3699,,1995.75,1245,377
15.12.2022,21:00:00,21:15:00,1201.5,34375,,1807.5,0,3775,922.75,3616,3,1969,109,37575
15.12.2022,21:15:00,21:30:00,1195,3275,,1713.5,0,3775,923,3560.25,,1961.25,6975,351
15.12.2022,21:30:00,21:45:00,1193.25,3335,,1644,0,3775,922.5,3548,,1950.75,2325,33675
15.12.2022,21:45:00,22:00:00,1192.25,31375,,1590.25,0,3775,923,3555.25,,1883,275,3345
15.12.2022,22:00:00,22:15:00,1184.25,35175,,1518.5,0,3775,923.25,3568.75,,1887,1375,33125
15.12.2022,22:15:00,22:30:00,1182.75,33275,,1454.5,0,3775,923,3566.25,,1913.25,3,3295
15.12.2022,22:30:00,22:45:00,1182.25,33775,1,1400.5,0,38,923,3568.25,,1882,3,32825
15.12.2022,22:45:00,23:00:00,1180.5,31875,1,1378.5,0,38,923.25,3565.75,3,1814.25,25,3335
15.12.2022,23:00:00,23:15:00,1173,33825,1,1370,0,38,922.75,3575.5,,1750,25,3345
15.12.2022,23:15:00,23:30:00,1170.25,33275,,1358.75,0,38,922.5,3568.25,,1704.5,25,33075
15.12.2022,23:30:00,23:45:00,1169.75,32175,,1344.25,0,38,923,3566,3,1616.5,4225,33475
15.12.2022,23:45:00,00:00:00,1170.5,3285,,1336.75,0,38,922.25,3570.25,3,1532.75,5775,3355
16.12.2022,00:00:00,00:15:00,1160.75,3325,98625,1312.75,0,3825,924,3580,3,1545.75,3975,3385
16.12.2022,00:15:00,00:30:00,1159,33325,96975,1310,0,3825,923.5,3561.5,,1513,445,33575
16.12.2022,00:30:00,00:45:00,1158,32425,9425,1315,0,3825,922.75,3571,,1500.25,4425,33575
16.12.2022,00:45:00,01:00:00,1158.25,327,89525,1320.75,0,3825,922.75,3574.25,3,1489.75,4425,33725
16.12.2022,01:00:00,01:15:00,1156,33525,86825,1310.5,0,3825,923,3582,,1482.75,4525,337
16.12.2022,01:15:00,01:30:00,1155,32725,875,1328.5,0,3825,923,3580.25,,1468.5,4025,3355
16.12.2022,01:30:00,01:45:00,1155.5,32175,86925,1342.75,0,3825,922.5,3574,,1454.25,40,335
16.12.2022,01:45:00,02:00:00,1157.75,32775,8575,1336.25,0,3825,922.5,3579,,1452.75,40,33475
16.12.2022,02:00:00,02:15:00,1154,3385,85325,1325.75,0,38,923,3571,,1463.75,40,334
16.12.2022,02:15:00,02:30:00,1151.75,33225,8515,1326.5,0,38,922.25,3573.75,,1465,4025,33325
16.12.2022,02:30:00,02:45:00,1152.5,32025,855,1334,0,38,922.5,3561.5,,1444,40,3335
16.12.2022,02:45:00,03:00:00,1153,3245,85375,1350,0,38,922.5,3561.75,,1433.5,40,33325
16.12.2022,03:00:00,03:15:00,1151.75,3275,8405,1349,0,3825,923,3572,,1442.25,40,33225
16.12.2022,03:15:00,03:30:00,1151.5,31825,82175,1365.25,0,385,924,3568,,1445,395,33425
16.12.2022,03:30:00,03:45:00,1150.5,31975,7905,1392,0,385,924.5,3577,3,1451.75,39,3385
16.12.2022,03:45:00,04:00:00,1152,31875,78225,1404.25,0,3825,924.25,3579,3,1453.75,39,33825
16.12.2022,04:00:00,04:15:00,1152.25,327,774,1384,0,385,924,3588.75,,1463,39,33525
16.12.2022,04:15:00,04:30:00,1154.25,32125,73775,1384.25,0,385,924.25,3593.5,,1471.5,3875,334
16.12.2022,04:30:00,04:45:00,1157.25,3245,671,1391.25,0,3875,924.25,3577.25,,1517.5,41,336
16.12.2022,04:45:00,05:00:00,1157.5,3205,629,1377.25,0,385,924.5,3599,,1545.75,47,3355
16.12.2022,05:00:00,05:15:00,1161.25,31725,59475,1363,0,385,924.25,3607.25,3,1584.25,465,334
16.12.2022,05:15:00,05:30:00,1162.5,31925,573,1345.5,0,385,924.5,3619.5,,1606,4075,33325
16.12.2022,05:30:00,05:45:00,1163.75,32875,54375,1348,0,3825,924,3625.75,,1655.25,47,33225
16.12.2022,05:45:00,06:00:00,1165.75,321,52275,1354.75,0,3825,924.25,3666.5,,1772.5,7325,33425
16.12.2022,06:00:00,06:15:00,1179.25,323,49125,1336.5,0,3825,924,3697.25,,1873.75,1065,33575
16.12.2022,06:15:00,06:30:00,1187.25,321,44925,1298.25,0,385,924,3703.75,3,1925.25,9525,3355
16.12.2022,06:30:00,06:45:00,1191.5,339,4315,1271,0,385,924,3692.75,,1978,49,337
16.12.2022,06:45:00,07:00:00,1199.25,3425,4085,1241,0,3825,924,3702,,2058.25,9275,33675
16.12.2022,07:00:00,07:15:00,1219.5,3195,4025,1208.75,0,3825,923,3731,,2071.75,4215,3455
16.12.2022,07:15:00,07:30:00,1235.5,31975,394,1216.25,0,3825,923.75,3782.25,,2102.75,588,37575
16.12.2022,07:30:00,07:45:00,1236.25,33975,39225,1204.5,0,3825,923.75,3786,,2162.75,61975,392
16.12.2022,07:45:00,08:00:00,1240,346,37175,1173.25,0,3825,923.75,3786,,2189.5,818,39525
16.12.2022,08:00:00,08:15:00,1249.75,341,360,1137,2.25,3825,923.25,3791.75,,2189.25,,40025
16.12.2022,08:15:00,08:30:00,1254.25,342,34725,1073.5,8.75,38,924,3802.75,,2188.5,2,40075
16.12.2022,08:30:00,08:45:00,1251.75,35275,32375,1017,20,38,924,3795,,2217.25,,3995
16.12.2022,08:45:00,09:00:00,1251.75,37925,3025,985.75,62.25,38,924.75,3794.25,,2222,2,39825
16.12.2022,09:00:00,09:15:00,1250.5,39175,30175,944.75,120,38,924.75,3793.5,,2227.25,,39975
16.12.2022,09:15:00,09:30:00,1249.5,39375,28775,894.25,183.25,38,925,3795,,2228,,3965
16.12.2022,09:30:00,09:45:00,1252.5,3935,2735,849.25,258.75,38,925,3795.5,,2214,,38175
16.12.2022,09:45:00,10:00:00,1254,39675,25875,794,334.25,38,925.25,3792.75,,2223.5,,383
16.12.2022,10:00:00,10:15:00,1249,4265,24825,720.75,419.5,38,925,3795.75,,2224.75,,383
16.12.2022,10:15:00,10:30:00,1246.75,42975,249,670,502.5,38,924.75,3790.75,,2223.5,,38175
16.12.2022,10:30:00,10:45:00,1245.5,382,2255,614.5,588.25,3825,925.25,3794.25,,2224.5,,3835
16.12.2022,10:45:00,11:00:00,1244.25,3425,203,554.75,680.5,3825,925,3799,3,2227,,3845
16.12.2022,11:00:00,11:15:00,1233.25,32975,184,505.5,747.25,385,925.5,3799.5,,2219.25,1,38475
16.12.2022,11:15:00,11:30:00,1230.5,32275,16125,457.5,809.75,39,925.75,3799,,2206,1,384
16.12.2022,11:30:00,11:45:00,1224.5,32475,14675,410.25,876.25,3825,925.75,3797.5,3,2216.75,,385
16.12.2022,11:45:00,12:00:00,1218.75,333,132,366.75,921.25,38,925.25,3797.25,,2204.5,,38575
16.12.2022,12:00:00,12:15:00,1204,322,1265,343.75,955.5,38,925.75,3820.5,,2226,514,3825
16.12.2022,12:15:00,12:30:00,1202,3165,12175,319.5,959.75,38,925.5,3812,3,2221.5,372,38275
16.12.2022,12:30:00,12:45:00,1203,30725,1165,298,968.25,38,925.25,3822.5,,2231.75,34375,383
16.12.2022,12:45:00,13:00:00,1203.75,32475,1055,299.5,945,385,924.5,3820.5,3,2232.25,32275,3825
16.12.2022,13:00:00,13:15:00,1196,33525,98,296,923.25,38,924.25,3810.5,,2218.5,2405,38325
16.12.2022,13:15:00,13:30:00,1197.75,31875,8375,286.5,868.75,3775,924,3818.25,,2201.25,20125,38275
16.12.2022,13:30:00,13:45:00,1197.75,30125,68,284.75,812.25,3775,923.5,3820,,2219.75,17775,38275
16.12.2022,13:45:00,14:00:00,1197.25,2985,565,284,730.5,3775,923.5,3822.25,3,2221.25,10575,3825
16.12.2022,14:00:00,14:15:00,1198.25,2995,51,285.5,656.25,38,924,3826.25,,2229.75,1535,38175
16.12.2022,14:15:00,14:30:00,1199.75,301,37,284,563.25,38,924.25,3811,,2228.5,19925,377
16.12.2022,14:30:00,14:45:00,1197.5,308,2725,288.75,472,38,923.75,3810.75,3,2229,22875,38225
16.12.2022,14:45:00,15:00:00,1198.25,32525,27,301.5,367.75,3825,924,3811.75,,2227.5,254,38275
16.12.2022,15:00:00,15:15:00,1201,317,27,333,272.25,3825,923.5,3805.25,,2236,33825,38375
16.12.2022,15:15:00,15:30:00,1205.75,31925,2325,348.75,183,3825,923.5,3805.5,,2238.25,367,38375
16.12.2022,15:30:00,15:45:00,1209.25,3265,2125,354.25,104,3825,924,3802.75,,2239,408,38275
16.12.2022,15:45:00,16:00:00,1212.5,3415,22,373.5,47,3825,924.5,3795.5,3,2239.25,48175,38125
16.12.2022,16:00:00,16:15:00,1229,31875,2025,398,17,3825,924.25,3809.5,3,2243.5,56625,3815
16.12.2022,16:15:00,16:30:00,1239.75,323,21,426,3,3825,924.25,3816.5,,2239,71375,39675
16.12.2022,16:30:00,16:45:00,1241.25,36175,2275,449,0.25,3825,924,3822.75,,2242.25,758,3985
16.12.2022,16:45:00,17:00:00,1248.5,36975,24,468.25,0,3825,924,3818.25,,2249,,395
16.12.2022,17:00:00,17:15:00,1254.5,37875,25,481.5,0,3825,924.25,3814.25,,2252,,39625
16.12.2022,17:15:00,17:30:00,1258.25,37925,2575,495.25,0,38,924.25,3826.25,3,2252,,40025
16.12.2022,17:30:00,17:45:00,1253.75,378,285,505.25,0,38,924.25,3820.5,,2247.25,,401
16.12.2022,17:45:00,18:00:00,1256.25,3825,2875,517,0,38,924,3822,,2234.5,,40175
16.12.2022,18:00:00,18:15:00,1258,3525,3125,516,0,38,924,3809.75,,2241,93675,4015
16.12.2022,18:15:00,18:30:00,1262.5,340,355,505,0,38,923.75,3822,,2250,8415,38975
16.12.2022,18:30:00,18:45:00,1258,34075,4025,499.25,0,38,924,3821.5,,2253.25,8345,3855
16.12.2022,18:45:00,19:00:00,1258.25,33875,47,488.25,0,38,924.75,3822.5,,2253.75,77125,3855
16.12.2022,19:00:00,19:15:00,1245.75,34175,57,467,0,38,924,3825.5,3,2249.5,863,3835
16.12.2022,19:15:00,19:30:00,1242.25,3485,6825,453.5,0,38,924.5,3821.5,,2207,699,38325
16.12.2022,19:30:00,19:45:00,1240.5,35125,7825,429,0,38,924.5,3815.25,,2162,65625,38275
16.12.2022,19:45:00,20:00:00,1237.5,33975,9175,414,0,38,924.5,3761.5,,2165,5305,359
16.12.2022,20:00:00,20:15:00,1221.75,3435,11025,402,0,38,924.5,3715.5,3,2155.5,5305,34125
16.12.2022,20:15:00,20:30:00,1215,32025,1235,395,0,3825,924,3707.25,,2132.25,309,33925
16.12.2022,20:30:00,20:45:00,1215.25,31325,13725,385.25,0,3825,924.75,3698.25,,2094,141,34025
16.12.2022,20:45:00,21:00:00,1213.5,3145,154,377.25,0,3825,924.75,3712.5,,2038.25,585,33875
16.12.2022,21:00:00,21:15:00,1201.75,31825,1725,376,0,3825,924.5,3718,,1954.25,21775,33675
16.12.2022,21:15:00,21:30:00,1199.25,30575,19125,368,0,38,924.25,3718.25,,1910.5,725,33825
16.12.2022,21:30:00,21:45:00,1197.25,29825,20775,357.5,0,38,925,3699.75,,1885.25,245,33975
16.12.2022,21:45:00,22:00:00,1197.25,303,22575,344.75,0,38,924.75,3707.5,,1832.75,6225,32975
16.12.2022,22:00:00,22:15:00,1185.25,30725,24325,343.25,0,38,924.5,3714.5,3,1845.25,144,33225
16.12.2022,22:15:00,22:30:00,1181.75,2975,264,334.25,0,38,924.5,3705.25,3,1831,3325,33425
16.12.2022,22:30:00,22:45:00,1183.5,30325,2945,326,0,38,924.75,3701.75,,1792,2475,32975
16.12.2022,22:45:00,23:00:00,1183.5,3115,33725,325,0,38,924.5,3701.25,,1655.25,2625,33225
16.12.2022,23:00:00,23:15:00,1172.75,314,37525,323.75,0,38,924.75,3714.5,,1590,116,330
16.12.2022,23:15:00,23:30:00,1169.5,2965,40125,322.5,0,38,924.75,3702.75,,1499.75,475,33325
16.12.2022,23:30:00,23:45:00,1169.25,303,43525,316.25,0,3825,925,3705,,1433,2175,33075
16.12.2022,23:45:00,00:00:00,1168,29675,4735,321.5,0,3825,924.25,3695.5,,1389,325,33475
