time,temp,dwpt,rhum,wdir,wspd,pres
2011-04-03 14:00:00,16.8,14.3,85.0,200.0,3.6,1025.5
2011-04-03 17:00:00,14.9,13.4,91.0,,0.0,1024.7
2011-04-03 20:00:00,14.2,12.9,92.0,,0.0,1025.6
2011-04-03 23:00:00,19.6,10.0,54.0,190.0,14.8,1027.2
2011-04-04 02:00:00,22.6,9.4,43.0,180.0,14.8,1026.6
2011-04-04 05:00:00,21.8,9.7,46.0,140.0,18.4,1026.3
2011-04-04 08:00:00,18.4,10.5,60.0,160.0,14.8,1028.0
2011-04-04 11:00:00,16.5,10.6,68.0,200.0,13.0,1029.0
2011-04-04 14:00:00,16.2,11.6,74.0,170.0,5.4,1029.4
2011-04-04 17:00:00,15.5,11.7,78.0,210.0,7.6,1028.4
2011-04-04 20:00:00,14.6,11.0,79.0,220.0,7.6,1029.2
2011-04-04 23:00:00,17.6,12.3,71.0,170.0,18.4,1031.0
2011-04-05 02:00:00,19.6,12.6,64.0,170.0,13.0,1030.2
2011-04-05 05:00:00,19.6,12.1,62.0,120.0,13.0,1029.3
2011-04-05 08:00:00,16.4,12.7,79.0,170.0,9.4,1029.8
2011-04-05 11:00:00,15.9,13.2,84.0,200.0,1.8,1030.9
2011-04-05 14:00:00,14.7,13.4,92.0,240.0,5.4,1030.3
2011-04-05 17:00:00,14.8,13.2,90.0,260.0,7.6,1028.9
2011-04-05 20:00:00,14.5,12.7,89.0,310.0,5.4,1029.3
2011-04-05 23:00:00,18.3,13.6,74.0,240.0,5.4,1030.5
2011-04-06 02:00:00,20.7,11.6,56.0,160.0,16.6,1028.9
2011-04-06 05:00:00,19.3,13.5,69.0,150.0,9.4,1028.8
2011-04-06 08:00:00,18.2,12.6,70.0,180.0,7.6,1029.1
2011-04-06 11:00:00,15.9,13.7,87.0,,0.0,1030.5
2011-04-06 14:00:00,14.4,13.3,93.0,260.0,5.4,1030.3
2011-04-06 17:00:00,12.5,11.9,96.0,340.0,5.4,1029.6
2011-04-06 20:00:00,10.8,10.3,97.0,,0.0,1030.6
2011-04-06 23:00:00,18.9,12.6,67.0,210.0,11.2,1031.6
2011-04-07 02:00:00,21.7,12.5,56.0,150.0,11.2,1030.5
2011-04-07 05:00:00,22.6,11.3,49.0,140.0,20.5,1028.9
2011-04-07 08:00:00,17.7,10.6,63.0,160.0,11.2,1029.7
2011-04-07 11:00:00,13.5,10.8,84.0,,0.0,1031.0
2011-04-07 14:00:00,11.7,10.3,91.0,190.0,7.6,1030.8
2011-04-07 17:00:00,9.7,8.6,93.0,,0.0,1030.0
2011-04-07 20:00:00,8.6,8.0,96.0,,0.0,1030.3
2011-04-07 23:00:00,18.1,11.9,67.0,190.0,7.6,1031.0
2011-04-08 02:00:00,21.8,9.3,45.0,10.0,3.6,1029.3
2011-04-08 05:00:00,23.4,11.8,48.0,80.0,13.0,1027.1
2011-04-08 08:00:00,18.9,11.5,62.0,80.0,7.6,1027.5
2011-04-08 11:00:00,17.0,12.7,76.0,,0.0,1028.3
2011-04-08 14:00:00,12.7,11.3,91.0,,0.0,1027.1
2011-04-08 17:00:00,10.9,10.1,95.0,,0.0,1024.9
2011-04-08 20:00:00,9.0,8.5,97.0,,0.0,1025.2
2011-04-08 23:00:00,16.9,12.4,75.0,,0.0,1025.0
2011-04-09 02:00:00,24.6,11.2,43.0,360.0,14.8,1022.0
2011-04-09 05:00:00,26.7,9.5,34.0,40.0,11.2,1018.7
2011-04-09 08:00:00,21.4,10.2,49.0,20.0,7.6,1018.5
2011-04-09 11:00:00,16.0,11.0,72.0,,0.0,1019.0
2011-04-09 14:00:00,12.1,10.8,92.0,,0.0,1017.3
2011-04-09 17:00:00,10.9,10.3,96.0,,0.0,1014.6
2011-04-09 20:00:00,10.9,10.6,98.0,,0.0,1013.1
2011-04-09 23:00:00,15.2,13.2,88.0,170.0,9.4,1012.7
2011-04-10 02:00:00,20.1,13.6,66.0,210.0,3.6,1009.1
2011-04-10 05:00:00,16.5,12.1,75.0,230.0,29.5,1009.7
2011-04-10 08:00:00,15.3,13.7,90.0,80.0,3.6,1008.9
2011-04-10 11:00:00,15.0,13.4,90.0,190.0,9.4,1010.6
2011-04-10 14:00:00,13.9,9.9,77.0,,0.0,1010.2
2011-04-10 17:00:00,8.8,7.4,91.0,,0.0,1009.8
2011-04-10 20:00:00,6.8,6.1,95.0,,0.0,1010.5
2011-04-10 23:00:00,15.3,9.6,69.0,340.0,11.2,1011.1
2011-04-11 02:00:00,20.4,3.6,33.0,280.0,24.1,1009.3
2011-04-11 05:00:00,21.0,1.3,27.0,290.0,16.6,1008.4
2011-04-11 08:00:00,16.9,5.5,47.0,330.0,9.4,1010.1
2011-04-11 11:00:00,13.3,7.5,68.0,280.0,7.6,1011.9
2011-04-11 14:00:00,8.6,6.0,84.0,,0.0,1011.9
2011-04-11 17:00:00,5.5,4.3,92.0,,0.0,1011.5
2011-04-11 20:00:00,4.5,3.8,95.0,,0.0,1012.4
2011-04-11 23:00:00,13.8,7.3,65.0,,0.0,1013.1
2011-04-12 02:00:00,19.3,4.6,38.0,280.0,13.0,1011.6
2011-04-12 05:00:00,19.3,3.0,34.0,310.0,22.3,1010.9
2011-04-12 08:00:00,15.4,4.4,48.0,290.0,13.0,1012.8
2011-04-12 11:00:00,12.7,4.4,57.0,330.0,11.2,1014.3
2011-04-12 14:00:00,7.6,5.4,86.0,320.0,5.4,1014.6
2011-04-12 17:00:00,5.9,4.4,90.0,,0.0,1014.0
2011-04-12 20:00:00,5.2,4.5,95.0,210.0,1.8,1014.3
2011-04-12 23:00:00,15.8,8.8,63.0,330.0,3.6,1014.4
2011-04-13 02:00:00,21.7,5.6,35.0,190.0,7.6,1012.2
2011-04-13 05:00:00,20.0,6.3,41.0,250.0,14.8,1011.6
2011-04-13 08:00:00,15.7,9.1,65.0,350.0,11.2,1012.5
2011-04-13 11:00:00,16.9,6.4,50.0,270.0,22.3,1013.6
2011-04-13 14:00:00,11.7,7.4,75.0,300.0,3.6,1012.8
2011-04-13 17:00:00,8.4,7.0,91.0,160.0,5.4,1012.3
2011-04-13 20:00:00,5.8,4.8,93.0,,0.0,1012.9
2011-04-13 23:00:00,,,,250.0,18.4,1013.6
2011-04-14 02:00:00,21.6,6.3,37.0,280.0,24.1,1011.9
2011-04-14 05:00:00,22.6,5.5,33.0,250.0,18.4,1010.6
2011-04-14 08:00:00,17.7,5.9,46.0,250.0,7.6,1011.9
2011-04-14 11:00:00,11.5,6.4,71.0,,0.0,1014.3
2011-04-14 14:00:00,8.8,6.6,86.0,,0.0,1014.6
2011-04-14 17:00:00,6.9,5.5,91.0,220.0,1.8,1014.9
2011-04-14 20:00:00,6.6,5.7,94.0,,0.0,1016.0
2011-04-14 23:00:00,16.9,8.6,58.0,190.0,5.4,1016.8
2011-04-15 02:00:00,21.1,9.3,47.0,180.0,7.6,1015.9
2011-04-15 05:00:00,21.1,9.0,46.0,170.0,7.6,1014.9
2011-04-15 08:00:00,17.7,11.0,65.0,160.0,13.0,1016.9
2011-04-15 11:00:00,17.3,10.9,66.0,200.0,11.2,1018.1
2011-04-15 14:00:00,16.0,11.2,73.0,210.0,9.4,1017.7
2011-04-15 17:00:00,16.2,11.4,73.0,230.0,7.6,1017.0
2011-04-15 20:00:00,16.1,11.5,74.0,200.0,14.8,1018.0
2011-04-15 23:00:00,16.7,12.8,78.0,190.0,16.6,1020.2
2011-04-16 02:00:00,18.3,10.4,60.0,170.0,20.5,1020.0
2011-04-16 05:00:00,18.2,10.3,60.0,190.0,22.3,1019.4
2011-04-16 08:00:00,17.1,10.0,63.0,180.0,20.5,1021.1
2011-04-16 11:00:00,16.5,10.4,67.0,190.0,13.0,1022.3
2011-04-16 14:00:00,14.6,8.8,68.0,230.0,11.2,1022.7
2011-04-16 17:00:00,13.4,9.3,76.0,220.0,9.4,1022.8
2011-04-16 20:00:00,11.9,9.1,83.0,180.0,9.4,1023.5
2011-04-16 23:00:00,17.8,10.9,64.0,220.0,13.0,1024.8
2011-04-17 02:00:00,20.2,9.1,49.0,140.0,20.5,1024.1
2011-04-17 05:00:00,18.7,10.0,57.0,140.0,14.8,1023.3
2011-04-17 08:00:00,16.8,11.1,69.0,170.0,13.0,1023.9
2011-04-17 11:00:00,15.0,11.6,80.0,,0.0,1024.7
2011-04-17 14:00:00,12.1,10.8,92.0,,0.0,1024.4
2011-04-17 17:00:00,11.9,10.6,92.0,,0.0,1022.5
2011-04-17 20:00:00,8.5,7.7,95.0,,0.0,1022.8
2011-04-17 23:00:00,16.4,11.8,74.0,160.0,5.4,1023.5
2011-04-18 02:00:00,22.0,8.5,42.0,340.0,11.2,1021.0
2011-04-18 05:00:00,22.6,8.7,41.0,20.0,7.6,1018.4
2011-04-18 08:00:00,17.3,9.9,62.0,10.0,9.4,1018.8
2011-04-18 11:00:00,12.6,10.1,85.0,,0.0,1020.7
2011-04-18 14:00:00,10.4,9.5,94.0,,0.0,1019.9
2011-04-18 17:00:00,9.1,8.6,97.0,,0.0,1019.2
2011-04-18 20:00:00,6.7,6.3,97.0,,0.0,1019.8
2011-04-18 23:00:00,15.3,12.1,81.0,100.0,7.6,1020.1
2011-04-19 02:00:00,21.5,11.8,54.0,,0.0,1019.2
2011-04-19 05:00:00,24.2,8.6,37.0,80.0,5.4,1018.2
2011-04-19 08:00:00,19.3,8.9,51.0,100.0,7.6,1019.0
2011-04-19 11:00:00,12.4,9.9,85.0,,0.0,1021.0
2011-04-19 14:00:00,10.1,8.7,91.0,,0.0,1020.3
2011-04-19 17:00:00,9.1,8.3,95.0,,0.0,1019.3
2011-04-19 20:00:00,7.9,7.5,97.0,,0.0,1019.2
2011-04-19 23:00:00,12.2,11.1,93.0,,0.0,1020.0
2011-04-20 02:00:00,19.6,11.9,61.0,,0.0,1017.7
2011-04-20 05:00:00,21.9,12.5,55.0,340.0,5.4,1015.6
2011-04-20 08:00:00,18.4,12.8,70.0,300.0,3.6,1015.9
2011-04-20 11:00:00,16.8,13.1,79.0,190.0,7.6,1017.0
2011-04-20 14:00:00,15.0,13.7,92.0,,0.0,1015.9
2011-04-20 17:00:00,13.2,12.4,95.0,190.0,7.6,1013.9
2011-04-20 20:00:00,9.8,9.2,96.0,,0.0,1014.3
2011-04-20 23:00:00,17.2,13.5,79.0,,0.0,1015.0
2011-04-21 02:00:00,23.1,11.5,48.0,260.0,14.8,1012.5
2011-04-21 05:00:00,25.0,8.5,35.0,270.0,24.1,1010.9
2011-04-21 08:00:00,19.8,7.5,45.0,280.0,13.0,1011.4
2011-04-21 11:00:00,14.4,8.8,69.0,,0.0,1013.1
2011-04-21 14:00:00,9.8,7.9,88.0,,0.0,1013.1
2011-04-21 17:00:00,10.0,9.2,95.0,,0.0,1012.1
2011-04-21 20:00:00,10.2,8.5,89.0,,0.0,1012.0
2011-04-21 23:00:00,16.6,10.7,68.0,80.0,7.6,1012.3
2011-04-22 02:00:00,24.0,9.9,41.0,280.0,18.4,1010.1
2011-04-22 05:00:00,22.7,6.9,36.0,290.0,11.2,1010.5
2011-04-22 08:00:00,19.3,6.7,44.0,230.0,22.3,1013.2
2011-04-22 11:00:00,15.8,4.8,48.0,260.0,11.2,1016.0
2011-04-22 14:00:00,10.9,5.2,68.0,120.0,9.4,1017.0
2011-04-22 17:00:00,8.1,6.6,90.0,320.0,5.4,1017.9
2011-04-22 20:00:00,10.6,8.4,86.0,,0.0,1019.5
2011-04-22 23:00:00,15.7,10.5,71.0,240.0,13.0,1021.4
2011-04-23 02:00:00,18.8,10.9,60.0,160.0,13.0,1021.1
2011-04-23 05:00:00,19.0,10.5,58.0,,0.0,1020.4
2011-04-23 08:00:00,16.8,12.1,74.0,30.0,7.6,1021.1
2011-04-23 11:00:00,12.9,11.1,89.0,,0.0,1022.4
2011-04-23 14:00:00,11.6,10.8,95.0,170.0,5.4,1022.8
2011-04-23 17:00:00,9.0,8.2,95.0,,0.0,1022.2
2011-04-23 20:00:00,8.3,7.9,97.0,,0.0,1022.9
2011-04-23 23:00:00,15.8,11.6,76.0,190.0,5.4,1024.2
2011-04-24 02:00:00,20.9,12.6,59.0,330.0,1.8,1023.3
2011-04-24 05:00:00,23.0,12.6,52.0,340.0,7.6,1022.0
2011-04-24 08:00:00,18.0,13.5,75.0,140.0,5.4,1023.4
2011-04-24 11:00:00,15.1,13.1,88.0,,0.0,1024.7
2011-04-24 14:00:00,12.7,11.8,94.0,,0.0,1024.2
2011-04-24 17:00:00,13.5,12.9,96.0,300.0,1.8,1024.2
2011-04-24 20:00:00,15.3,14.0,92.0,210.0,11.2,1025.5
2011-04-24 23:00:00,16.9,13.4,80.0,210.0,9.4,1027.1
2011-04-25 02:00:00,18.9,13.5,71.0,180.0,11.2,1026.5
2011-04-25 05:00:00,19.6,11.9,61.0,170.0,14.8,1025.7
2011-04-25 08:00:00,16.8,13.3,80.0,130.0,3.6,1027.5
2011-04-25 11:00:00,15.6,14.6,94.0,,0.0,1028.6
2011-04-25 14:00:00,15.0,12.3,84.0,250.0,5.4,1028.4
2011-04-25 17:00:00,12.1,11.5,96.0,,0.0,1027.9
2011-04-25 20:00:00,13.2,12.7,97.0,,0.0,1029.1
2011-04-25 23:00:00,16.0,15.8,99.0,190.0,5.4,1030.7
2011-04-26 02:00:00,20.4,13.1,63.0,170.0,18.4,1029.7
2011-04-26 05:00:00,19.5,12.5,64.0,160.0,18.4,1029.3
2011-04-26 08:00:00,16.7,11.6,72.0,140.0,9.4,1030.7
2011-04-26 11:00:00,15.2,11.0,76.0,190.0,5.4,1031.4
2011-04-26 14:00:00,14.9,11.3,79.0,210.0,9.4,1030.7
2011-04-26 17:00:00,13.9,12.1,89.0,220.0,7.6,1029.6
2011-04-26 20:00:00,13.3,11.7,90.0,,0.0,1030.3
2011-04-26 23:00:00,16.4,11.3,72.0,180.0,9.4,1031.3
2011-04-27 02:00:00,18.3,10.9,62.0,170.0,14.8,1030.1
2011-04-27 05:00:00,18.5,8.5,52.0,170.0,18.4,1028.7
2011-04-27 08:00:00,15.1,10.1,72.0,190.0,13.0,1029.4
2011-04-27 11:00:00,14.9,10.1,73.0,200.0,7.6,1029.6
2011-04-27 14:00:00,14.4,10.2,76.0,190.0,11.2,1028.3
2011-04-27 17:00:00,13.8,10.2,79.0,220.0,7.6,1027.1
2011-04-27 20:00:00,14.7,10.3,75.0,220.0,11.2,1027.0
2011-04-27 23:00:00,17.7,12.6,72.0,190.0,11.2,1027.6
2011-04-28 02:00:00,19.8,11.6,59.0,140.0,16.6,1025.7
2011-04-28 05:00:00,19.5,11.5,60.0,140.0,13.0,1024.6
2011-04-28 08:00:00,15.5,10.7,73.0,200.0,9.4,1025.4
2011-04-28 11:00:00,15.1,13.1,88.0,160.0,5.4,1026.4
2011-04-28 14:00:00,13.9,13.1,95.0,230.0,9.4,1026.3
2011-04-28 17:00:00,13.5,12.2,92.0,230.0,9.4,1025.0
2011-04-28 20:00:00,13.6,11.8,89.0,210.0,5.4,1025.4
2011-04-28 23:00:00,17.4,12.5,73.0,200.0,11.2,1026.3
2011-04-29 02:00:00,19.8,12.1,61.0,170.0,16.6,1024.6
2011-04-29 05:00:00,19.1,13.1,68.0,170.0,18.4,1023.4
2011-04-29 08:00:00,15.7,14.6,93.0,220.0,5.4,1024.1
2011-04-29 11:00:00,15.2,13.9,92.0,200.0,5.4,1024.1
2011-04-29 14:00:00,15.0,14.4,96.0,250.0,5.4,1023.4
2011-04-29 17:00:00,15.0,14.4,96.0,160.0,7.6,1022.4
2011-04-29 20:00:00,15.4,14.9,97.0,200.0,5.4,1022.2
2011-04-29 23:00:00,17.4,16.8,96.0,230.0,7.6,1023.1
2011-04-30 02:00:00,19.7,15.1,75.0,160.0,7.6,1021.5
2011-04-30 05:00:00,19.9,13.8,68.0,130.0,16.6,1020.1
2011-04-30 08:00:00,16.3,14.5,89.0,330.0,9.4,1020.2
2011-04-30 11:00:00,15.9,14.3,90.0,210.0,7.6,1021.4
2011-04-30 14:00:00,13.7,12.8,94.0,,0.0,1020.4
2011-04-30 17:00:00,11.7,10.6,93.0,,0.0,1018.9
2011-04-30 20:00:00,10.4,10.1,98.0,,0.0,1019.1
2011-04-30 23:00:00,17.1,13.0,77.0,220.0,11.2,1019.4
2011-05-01 05:00:00,21.9,10.1,47.0,130.0,7.6,1015.5
2011-05-01 08:00:00,16.7,11.2,70.0,90.0,3.6,1016.4
2011-05-01 11:00:00,12.4,11.6,95.0,,0.0,1016.9
2011-05-01 14:00:00,9.8,9.3,97.0,,0.0,1016.3
2011-05-01 17:00:00,8.0,7.6,97.0,,0.0,1015.2
2011-05-01 20:00:00,8.3,8.2,99.0,,0.0,1016.1
2011-05-01 23:00:00,11.3,11.0,98.0,,0.0,1017.0
2011-05-02 02:00:00,16.0,12.9,82.0,,0.0,1016.0
2011-05-02 05:00:00,18.9,11.7,63.0,290.0,3.6,1014.9
2011-05-02 08:00:00,14.3,12.5,89.0,,0.0,1014.9
2011-05-02 11:00:00,11.6,11.0,96.0,,0.0,1015.8
2011-05-02 14:00:00,10.9,10.6,98.0,,0.0,1014.8
2011-05-02 17:00:00,11.5,11.3,99.0,,0.0,1013.6
2011-05-02 20:00:00,12.2,12.0,99.0,,0.0,1014.2
2011-05-02 23:00:00,14.5,13.7,95.0,200.0,5.4,1015.6
2011-05-03 02:00:00,17.1,12.8,76.0,210.0,7.6,1014.7
2011-05-03 05:00:00,18.5,10.6,60.0,190.0,13.0,1014.0
2011-05-03 08:00:00,16.3,10.8,70.0,200.0,9.4,1015.3
2011-05-03 11:00:00,13.3,8.8,74.0,240.0,11.2,1016.2
2011-05-03 14:00:00,13.2,8.9,75.0,240.0,16.6,1015.8
2011-05-03 17:00:00,12.4,8.5,77.0,230.0,9.4,1015.6
2011-05-03 20:00:00,11.1,7.6,79.0,250.0,9.4,1016.6
2011-05-03 23:00:00,16.3,9.2,63.0,230.0,14.8,1017.3
2011-05-04 02:00:00,20.3,9.2,49.0,240.0,16.6,1016.2
2011-05-04 05:00:00,20.5,6.8,41.0,170.0,5.4,1015.2
2011-05-04 08:00:00,15.4,10.4,72.0,150.0,3.6,1016.7
2011-05-04 11:00:00,11.6,10.3,92.0,,0.0,1018.6
2011-05-04 14:00:00,9.2,8.6,96.0,,0.0,1019.0
2011-05-04 17:00:00,7.6,7.0,96.0,,0.0,1018.9
2011-05-04 20:00:00,6.4,6.0,97.0,130.0,1.8,1020.0
2011-05-04 23:00:00,14.5,8.2,66.0,200.0,11.2,1021.9
2011-05-05 02:00:00,18.7,5.5,42.0,170.0,14.8,1021.5
2011-05-05 05:00:00,17.6,5.5,45.0,150.0,14.8,1021.4
2011-05-05 08:00:00,12.7,6.5,66.0,190.0,7.6,1023.0
2011-05-05 11:00:00,9.0,6.4,84.0,,0.0,1024.3
2011-05-05 14:00:00,8.3,5.6,83.0,,0.0,1024.1
2011-05-05 17:00:00,7.8,5.9,88.0,,0.0,1024.1
2011-05-05 20:00:00,8.6,5.0,78.0,210.0,13.0,1024.2
2011-05-05 23:00:00,13.5,6.1,61.0,240.0,16.6,1024.6
2011-05-06 02:00:00,17.9,4.8,42.0,280.0,9.4,1022.4
2011-05-06 05:00:00,18.5,4.6,40.0,320.0,7.6,1020.3
2011-05-06 08:00:00,13.4,7.0,65.0,120.0,3.6,1020.7
2011-05-06 11:00:00,9.1,7.7,91.0,,0.0,1021.6
2011-05-06 14:00:00,7.4,6.3,93.0,,0.0,1020.9
2011-05-06 17:00:00,5.7,5.0,95.0,,0.0,1020.3
2011-05-06 20:00:00,4.1,3.7,97.0,,0.0,1019.9
2011-05-06 23:00:00,10.7,7.9,83.0,160.0,3.6,1019.9
2011-05-07 02:00:00,18.4,7.2,48.0,60.0,1.8,1017.3
2011-05-07 05:00:00,19.4,5.1,39.0,50.0,9.4,1015.1
2011-05-07 08:00:00,13.2,7.6,69.0,,0.0,1014.8
2011-05-07 11:00:00,8.3,6.9,91.0,,0.0,1015.8
2011-05-07 14:00:00,6.5,5.4,93.0,,0.0,1015.0
2011-05-07 17:00:00,4.0,3.4,96.0,,0.0,1013.7
2011-05-07 20:00:00,1.3,0.9,97.0,,0.0,1013.6
2011-05-07 23:00:00,10.2,8.0,86.0,,0.0,1014.2
2011-05-08 02:00:00,19.2,6.3,43.0,340.0,7.6,1011.9
2011-05-08 05:00:00,21.3,4.4,33.0,350.0,5.4,1010.1
2011-05-08 08:00:00,14.9,7.2,60.0,190.0,9.4,1012.1
2011-05-08 11:00:00,10.4,4.1,65.0,,0.0,1013.7
2011-05-08 14:00:00,8.8,3.6,70.0,,0.0,1013.7
2011-05-08 17:00:00,5.9,4.5,91.0,,0.0,1013.4
2011-05-08 20:00:00,6.9,4.7,86.0,,0.0,1014.0
2011-05-08 23:00:00,13.7,5.1,56.0,200.0,13.0,1015.7
2011-05-09 02:00:00,16.3,6.7,53.0,190.0,20.5,1014.4
2011-05-09 05:00:00,15.1,7.1,59.0,160.0,14.8,1014.4
2011-05-09 08:00:00,13.9,6.3,60.0,200.0,16.6,1016.0
2011-05-09 11:00:00,11.6,6.1,69.0,220.0,14.8,1016.7
2011-05-09 14:00:00,10.3,5.1,70.0,220.0,13.0,1015.8
2011-05-09 23:00:00,12.7,3.4,53.0,240.0,25.9,1016.5
2011-05-10 02:00:00,16.3,3.7,43.0,200.0,14.8,1014.7
2011-05-10 05:00:00,17.5,1.9,35.0,160.0,9.4,1012.9
2011-05-10 08:00:00,12.4,4.8,60.0,110.0,5.4,1013.5
2011-05-10 11:00:00,6.6,4.8,88.0,,0.0,1014.3
2011-05-10 14:00:00,3.4,2.7,95.0,,0.0,1013.2
2011-05-10 17:00:00,0.8,0.2,96.0,,0.0,1010.9
2011-05-10 20:00:00,-0.6,-1.0,97.0,190.0,5.4,1009.9
2011-05-10 23:00:00,3.1,3.0,99.0,,0.0,1009.4
2011-05-11 02:00:00,14.8,3.3,46.0,240.0,18.4,1007.2
2011-05-11 05:00:00,14.5,0.3,38.0,290.0,25.9,1006.8
2011-05-11 08:00:00,11.0,-0.2,46.0,280.0,20.5,1008.3
2011-05-11 11:00:00,9.2,-0.4,51.0,270.0,13.0,1009.9
2011-05-11 14:00:00,7.6,0.6,61.0,270.0,11.2,1008.9
2011-05-11 17:00:00,7.7,1.3,64.0,280.0,16.6,1008.3
2011-05-11 20:00:00,6.9,0.3,63.0,180.0,9.4,1009.8
2011-05-11 23:00:00,11.2,0.3,47.0,240.0,16.6,1011.2
2011-05-12 02:00:00,15.1,0.5,37.0,250.0,20.5,1010.3
2011-05-12 05:00:00,15.3,-0.5,34.0,270.0,25.9,1009.8
2011-05-12 08:00:00,10.7,0.4,49.0,280.0,11.2,1011.2
2011-05-12 11:00:00,8.9,2.5,64.0,360.0,3.6,1012.5
2011-05-12 14:00:00,7.3,2.4,71.0,160.0,7.6,1011.8
2011-05-12 17:00:00,5.3,2.8,84.0,,0.0,1011.3
2011-05-12 20:00:00,2.2,1.0,92.0,10.0,7.6,1011.5
2011-05-12 23:00:00,10.1,5.9,75.0,140.0,1.8,1012.2
2011-05-13 02:00:00,17.8,5.7,45.0,250.0,22.3,1010.2
2011-05-13 05:00:00,18.2,6.1,45.0,240.0,16.6,1008.4
2011-05-13 08:00:00,14.5,3.6,48.0,260.0,16.6,1009.6
2011-05-13 11:00:00,13.9,3.4,49.0,290.0,13.0,1009.3
2011-05-13 14:00:00,12.5,2.9,52.0,190.0,9.4,1011.3
2011-05-13 17:00:00,11.4,5.9,69.0,250.0,18.4,1011.6
2011-05-13 20:00:00,9.8,0.9,54.0,250.0,16.6,1013.7
2011-05-13 23:00:00,12.0,1.9,50.0,260.0,14.8,1016.5
2011-05-14 02:00:00,15.2,-0.6,34.0,250.0,29.5,1016.8
2011-05-14 05:00:00,15.6,-1.0,32.0,240.0,25.9,1017.9
2011-05-14 08:00:00,11.1,0.8,49.0,250.0,14.8,1021.1
2011-05-14 11:00:00,7.2,0.8,64.0,190.0,9.4,1024.0
2011-05-14 14:00:00,2.7,-0.1,82.0,110.0,9.4,1025.8
2011-05-14 17:00:00,0.7,-0.3,93.0,220.0,1.8,1026.7
2011-05-14 20:00:00,-0.3,-1.0,95.0,190.0,1.8,1027.9
2011-05-14 23:00:00,8.9,2.9,66.0,120.0,5.4,1029.4
2011-05-15 02:00:00,16.7,2.3,38.0,270.0,9.4,1028.4
2011-05-15 05:00:00,18.3,1.7,33.0,330.0,7.6,1026.8
2011-05-15 08:00:00,10.3,3.8,64.0,360.0,5.4,1027.9
2011-05-15 11:00:00,5.2,2.5,83.0,180.0,7.6,1029.9
2011-05-15 14:00:00,2.8,1.8,93.0,140.0,3.6,1030.2
2011-05-15 17:00:00,1.5,0.9,96.0,360.0,5.4,1029.7
2011-05-15 20:00:00,-0.3,-0.9,96.0,,0.0,1030.1
2011-05-15 23:00:00,7.4,4.4,81.0,,0.0,1030.4
2011-05-16 02:00:00,16.9,1.7,36.0,20.0,1.8,1027.7
2011-05-16 05:00:00,20.3,3.1,32.0,290.0,11.2,1025.6
2011-05-16 08:00:00,13.0,4.2,55.0,130.0,11.2,1026.9
2011-05-16 11:00:00,5.9,3.6,85.0,170.0,1.8,1028.5
2011-05-16 14:00:00,3.1,1.8,91.0,,0.0,1028.7
2011-05-16 17:00:00,2.1,1.5,96.0,,0.0,1028.7
2011-05-16 20:00:00,1.2,0.8,97.0,,0.0,1029.8
2011-05-16 23:00:00,9.8,6.1,78.0,150.0,7.6,1031.0
2011-05-17 02:00:00,17.8,6.3,47.0,10.0,5.4,1029.0
2011-05-17 05:00:00,19.0,5.1,40.0,360.0,7.6,1028.0
2011-05-17 08:00:00,11.9,7.6,75.0,220.0,5.4,1029.7
2011-05-17 11:00:00,6.7,5.3,91.0,300.0,5.4,1031.1
2011-05-17 14:00:00,4.5,3.9,96.0,,0.0,1031.4
2011-05-17 17:00:00,1.8,1.2,96.0,170.0,5.4,1031.5
2011-05-17 20:00:00,2.0,1.6,97.0,,0.0,1032.2
2011-05-17 23:00:00,9.1,7.0,87.0,,0.0,1033.0
2011-05-18 02:00:00,18.9,7.0,46.0,360.0,7.6,1031.0
2011-05-18 05:00:00,20.0,6.3,41.0,30.0,11.2,1029.3
2011-05-18 08:00:00,13.3,6.6,64.0,70.0,7.6,1030.1
2011-05-18 11:00:00,8.1,6.6,90.0,,0.0,1031.4
2011-05-18 14:00:00,5.9,5.0,94.0,,0.0,1031.2
2011-05-18 17:00:00,4.2,3.6,96.0,,0.0,1030.4
2011-05-18 20:00:00,4.8,4.4,97.0,,0.0,1030.8
2011-05-18 23:00:00,8.9,8.4,97.0,,0.0,1031.9
2011-05-19 02:00:00,18.7,10.3,58.0,60.0,7.6,1029.7
2011-05-19 05:00:00,20.6,10.1,51.0,30.0,16.6,1027.7
2011-05-19 08:00:00,14.5,10.3,76.0,150.0,3.6,1028.4
2011-05-19 11:00:00,10.4,8.7,89.0,,0.0,1029.0
2011-05-19 14:00:00,7.7,6.9,95.0,,0.0,1028.6
2011-05-19 17:00:00,6.2,5.8,97.0,,0.0,1027.6
2011-05-19 20:00:00,4.6,4.3,98.0,,0.0,1028.0
2011-05-19 23:00:00,10.5,9.6,94.0,,0.0,1028.7
2011-05-20 02:00:00,20.9,9.5,48.0,350.0,7.6,1026.1
2011-05-20 05:00:00,22.2,4.7,32.0,20.0,13.0,1024.0
2011-05-20 08:00:00,14.5,7.8,64.0,,0.0,1024.5
2011-05-20 11:00:00,11.1,7.8,80.0,,0.0,1025.8
2011-05-20 14:00:00,10.6,8.4,86.0,,0.0,1025.1
2011-05-20 17:00:00,7.8,7.0,95.0,,0.0,1024.6
2011-05-20 20:00:00,4.8,4.4,97.0,,0.0,1024.9
2011-05-20 23:00:00,11.1,8.5,84.0,190.0,1.8,1025.7
